start,end,labelName
2020-08-04 12:30:00,2020-08-04 13:00:00,Wake up
2020-08-04 12:30:00,2020-08-04 13:00:00,Eat
2020-08-04 12:30:00,2020-08-04 13:00:00,Go to bathroom
2020-08-04 13:00:00,2020-08-04 13:30:00,Take medicine
2020-08-04 14:30:00,2020-08-04 15:00:00,Eat
2020-08-04 15:00:00,2020-08-04 15:30:00,Eat
2020-08-04 15:30:00,2020-08-04 16:00:00,Eat
2020-08-04 16:00:00,2020-08-04 16:30:00,Drink
2020-08-04 16:30:00,2020-08-04 17:00:00,Drink
2020-08-04 17:30:00,2020-08-04 18:00:00,Drink
2020-08-04 19:30:00,2020-08-04 20:00:00,Go to bathroom
2020-08-04 20:30:00,2020-08-04 21:00:00,Eat
2020-08-04 21:00:00,2020-08-04 21:30:00,Eat
2020-08-04 22:00:00,2020-08-04 22:30:00,Eat
2020-08-05 01:00:00,2020-08-05 01:30:00,Wake up
2020-08-05 05:30:00,2020-08-05 06:00:00,Eat
2020-08-06 09:00:00,2020-08-06 09:30:00,Wake up
2020-08-06 09:00:00,2020-08-06 09:30:00,Eat
2020-08-06 09:30:00,2020-08-06 10:00:00,Take medicine
2020-08-06 09:30:00,2020-08-06 10:00:00,Drink
2020-08-06 10:00:00,2020-08-06 10:30:00,Eat
2020-08-06 12:00:00,2020-08-06 12:30:00,Eat
2020-08-06 12:30:00,2020-08-06 13:00:00,Drink
2020-08-11 14:30:00,2020-08-11 15:00:00,Wake up
2020-08-11 17:30:00,2020-08-11 18:00:00,Drink
2020-08-11 18:00:00,2020-08-11 18:30:00,Drink
2020-08-11 19:00:00,2020-08-11 19:30:00,Eat
2020-08-11 19:30:00,2020-08-11 20:00:00,Eat
2020-08-11 20:00:00,2020-08-11 20:30:00,Eat
2020-08-11 21:00:00,2020-08-11 21:30:00,Eat
2020-08-11 21:30:00,2020-08-11 22:00:00,Eat
2020-08-12 00:00:00,2020-08-12 00:30:00,Wake up
2020-08-12 09:00:00,2020-08-12 09:30:00,Eat
2020-08-12 11:00:00,2020-08-12 11:30:00,Eat
2020-08-12 17:00:00,2020-08-12 17:30:00,Go to bathroom
2020-08-12 18:00:00,2020-08-12 18:30:00,Eat
2020-08-12 18:30:00,2020-08-12 19:00:00,Drink
2020-08-12 19:00:00,2020-08-12 19:30:00,Eat
2020-08-13 01:00:00,2020-08-13 01:30:00,Wake up
2020-08-13 05:30:00,2020-08-13 06:00:00,Go to bathroom
2020-08-13 06:00:00,2020-08-13 06:30:00,Go to bathroom
2020-08-13 11:30:00,2020-08-13 12:00:00,Go to bathroom
2020-08-13 15:30:00,2020-08-13 16:00:00,Eat
2020-08-13 16:00:00,2020-08-13 16:30:00,Eat
2020-08-13 16:00:00,2020-08-13 16:30:00,Drink
2020-08-13 20:30:00,2020-08-13 21:00:00,Eat
2020-08-13 22:30:00,2020-08-13 23:00:00,Go to bathroom
2020-08-14 00:30:00,2020-08-14 01:00:00,Wake up
2020-08-14 10:30:00,2020-08-14 11:00:00,Eat
2020-08-14 13:00:00,2020-08-14 13:30:00,Eat
2020-08-16 09:30:00,2020-08-16 10:00:00,Wake up
2020-08-16 09:30:00,2020-08-16 10:00:00,Drink
2020-08-16 10:00:00,2020-08-16 10:30:00,Eat
2020-08-16 11:00:00,2020-08-16 11:30:00,Go to bathroom
2020-08-16 16:30:00,2020-08-16 17:00:00,Go to bathroom
2020-08-16 18:30:00,2020-08-16 19:00:00,Take medicine
2020-08-16 22:00:00,2020-08-16 22:30:00,Go to bathroom
2020-08-16 23:00:00,2020-08-16 23:30:00,Go to bathroom
2020-08-17 01:00:00,2020-08-17 01:30:00,Wake up
2020-08-17 09:30:00,2020-08-17 10:00:00,Eat
2020-08-18 00:00:00,2020-08-18 00:30:00,Wake up
2020-08-18 00:30:00,2020-08-18 01:00:00,Go to bathroom
2020-08-24 14:30:00,2020-08-24 15:00:00,Wake up
2020-08-24 14:30:00,2020-08-24 15:00:00,Go to bathroom
2020-08-24 15:30:00,2020-08-24 16:00:00,Eat
2020-08-24 18:00:00,2020-08-24 18:30:00,Drink
2020-08-24 19:30:00,2020-08-24 20:00:00,Eat
2020-08-25 06:00:00,2020-08-25 06:30:00,Wake up
2020-08-25 06:00:00,2020-08-25 06:30:00,Eat
2020-08-25 08:30:00,2020-08-25 09:00:00,Go to bathroom
2020-08-25 09:00:00,2020-08-25 09:30:00,Take medicine
2020-08-25 09:30:00,2020-08-25 10:00:00,Eat
2020-08-25 11:30:00,2020-08-25 12:00:00,Eat
2020-08-25 13:30:00,2020-08-25 14:00:00,Eat
2020-08-25 17:00:00,2020-08-25 17:30:00,Eat
2020-08-25 18:30:00,2020-08-25 19:00:00,Eat
2020-08-25 19:00:00,2020-08-25 19:30:00,Take medicine
2020-08-26 00:00:00,2020-08-26 00:30:00,Wake up
2020-08-26 10:30:00,2020-08-26 11:00:00,Eat
2020-08-26 17:30:00,2020-08-26 18:00:00,Eat
2020-08-26 17:30:00,2020-08-26 18:00:00,Drink
2020-08-26 18:00:00,2020-08-26 18:30:00,Drink
2020-08-26 18:30:00,2020-08-26 19:00:00,Drink
2020-08-26 18:30:00,2020-08-26 19:00:00,Eat
2020-08-26 20:30:00,2020-08-26 21:00:00,Eat
2020-08-26 21:00:00,2020-08-26 21:30:00,Go to bathroom
