start,end,labelName
2020-09-29 08:00:00,2020-09-29 08:30:00,Wake up
2020-09-29 08:30:00,2020-09-29 09:00:00,Go to bathroom
2020-09-29 09:00:00,2020-09-29 09:30:00,Take medicine
2020-09-29 09:30:00,2020-09-29 10:00:00,Go to bathroom
2020-09-29 10:00:00,2020-09-29 10:30:00,Cook
2020-09-29 10:30:00,2020-09-29 11:00:00,Cook
2020-09-29 11:00:00,2020-09-29 11:30:00,Eat
2020-09-29 11:30:00,2020-09-29 12:00:00,Eat
2020-09-29 12:00:00,2020-09-29 12:30:00,Clean
2020-09-29 12:30:00,2020-09-29 13:00:00,Clean
2020-09-29 13:00:00,2020-09-29 13:30:00,Go walk
2020-09-29 13:30:00,2020-09-29 14:00:00,Go walk
2020-09-29 14:00:00,2020-09-29 14:30:00,Go walk
2020-09-29 14:30:00,2020-09-29 15:00:00,Go to bathroom
2020-09-29 15:00:00,2020-09-29 15:30:00,Work out
2020-09-29 15:30:00,2020-09-29 16:00:00,Work out
2020-09-29 16:00:00,2020-09-29 16:30:00,Work out
2020-09-29 16:30:00,2020-09-29 17:00:00,Work out
2020-09-29 17:00:00,2020-09-29 17:30:00,Take shower
2020-09-29 17:30:00,2020-09-29 18:00:00,Take shower
2020-09-29 18:00:00,2020-09-29 18:30:00,Cook
2020-09-29 18:30:00,2020-09-29 19:00:00,Eat
2020-09-29 19:00:00,2020-09-29 19:30:00,Clean
2020-09-29 19:30:00,2020-09-29 20:00:00,Go to bathroom
2020-09-29 20:00:00,2020-09-29 20:30:00,Sleep
