start,end,labelName
2020-11-01 11:00:00,2020-11-01 11:30:00,Cook
2020-11-01 11:30:00,2020-11-01 12:00:00,Eat
2020-11-01 13:00:00,2020-11-01 13:30:00,Cook
2020-11-01 13:30:00,2020-11-01 14:00:00,Cook
2020-11-01 14:00:00,2020-11-01 14:30:00,Eat
2020-11-02 08:30:00,2020-11-02 09:00:00,Cook
2020-11-02 09:00:00,2020-11-02 09:30:00,Cook
2020-11-02 09:00:00,2020-11-02 09:30:00,Eat
2020-11-02 09:30:00,2020-11-02 10:00:00,Cook
2020-11-02 10:00:00,2020-11-02 10:30:00,Cook
2020-11-02 10:30:00,2020-11-02 11:00:00,Eat
2020-11-02 11:00:00,2020-11-02 11:30:00,Eat
2020-11-02 12:00:00,2020-11-02 12:30:00,Cook
2020-11-02 13:00:00,2020-11-02 13:30:00,Cook
2020-11-05 10:30:00,2020-11-05 11:00:00,Cook
2020-11-05 11:30:00,2020-11-05 12:00:00,Cook
2020-11-06 11:00:00,2020-11-06 11:30:00,Cook
2020-11-06 11:30:00,2020-11-06 12:00:00,Cook
2020-11-06 12:00:00,2020-11-06 12:30:00,Cook
2020-11-06 12:30:00,2020-11-06 13:00:00,Cook
2020-11-06 13:00:00,2020-11-06 13:30:00,Cook
2020-11-06 16:30:00,2020-11-06 17:00:00,Cook
2020-11-07 11:30:00,2020-11-07 12:00:00,Cook
2020-11-07 12:30:00,2020-11-07 13:00:00,Cook
2020-11-07 13:00:00,2020-11-07 13:30:00,Cook
2020-11-08 10:30:00,2020-11-08 11:00:00,Cook
2020-11-08 11:00:00,2020-11-08 11:30:00,Eat
2020-11-08 12:00:00,2020-11-08 12:30:00,Cook
2020-11-08 12:30:00,2020-11-08 13:00:00,Eat
2020-11-08 15:30:00,2020-11-08 16:00:00,Cook
2020-11-08 16:00:00,2020-11-08 16:30:00,Eat
2020-11-09 11:00:00,2020-11-09 11:30:00,Cook
2020-11-09 12:00:00,2020-11-09 12:30:00,Cook
2020-11-09 12:30:00,2020-11-09 13:00:00,Eat
2020-11-10 10:30:00,2020-11-10 11:00:00,Cook
2020-11-10 11:30:00,2020-11-10 12:00:00,Cook
2020-11-10 12:00:00,2020-11-10 12:30:00,Eat
2020-11-11 10:30:00,2020-11-11 11:00:00,Cook
2020-11-11 11:00:00,2020-11-11 11:30:00,Go walk
2020-11-11 11:30:00,2020-11-11 12:00:00,Go to bathroom
2020-11-11 12:00:00,2020-11-11 12:30:00,Cook
2020-11-11 12:30:00,2020-11-11 13:00:00,Eat
2020-11-12 11:00:00,2020-11-12 11:30:00,Cook
2020-11-12 11:30:00,2020-11-12 12:00:00,Cook
2020-11-12 16:30:00,2020-11-12 17:00:00,Cook
2020-11-13 11:00:00,2020-11-13 11:30:00,Cook
2020-11-13 11:30:00,2020-11-13 12:00:00,Cook
2020-11-13 12:00:00,2020-11-13 12:30:00,Cook
2020-11-13 12:30:00,2020-11-13 13:00:00,Cook
2020-11-14 11:00:00,2020-11-14 11:30:00,Cook
2020-11-14 11:30:00,2020-11-14 12:00:00,Cook
2020-11-14 12:00:00,2020-11-14 12:30:00,Eat
2020-11-14 14:00:00,2020-11-14 14:30:00,Eat
2020-11-14 14:30:00,2020-11-14 15:00:00,Eat
2020-11-15 12:30:00,2020-11-15 13:00:00,Cook
2020-11-15 13:00:00,2020-11-15 13:30:00,Eat
2020-11-15 14:00:00,2020-11-15 14:30:00,Cook
2020-11-15 14:30:00,2020-11-15 15:00:00,Cook
2020-11-15 15:30:00,2020-11-15 16:00:00,Cook
2020-11-15 16:00:00,2020-11-15 16:30:00,Cook
2020-11-16 11:00:00,2020-11-16 11:30:00,Cook
2020-11-16 11:30:00,2020-11-16 12:00:00,Cook
2020-11-16 12:00:00,2020-11-16 12:30:00,Cook
2020-11-16 12:30:00,2020-11-16 13:00:00,Cook
2020-11-17 10:30:00,2020-11-17 11:00:00,Cook
2020-11-17 11:30:00,2020-11-17 12:00:00,Go to bathroom
2020-11-17 12:00:00,2020-11-17 12:30:00,Cook
2020-11-18 11:00:00,2020-11-18 11:30:00,Cook
2020-11-18 11:30:00,2020-11-18 12:00:00,Eat
2020-11-18 12:30:00,2020-11-18 13:00:00,Cook
2020-11-18 15:00:00,2020-11-18 15:30:00,Cook
2020-11-20 10:30:00,2020-11-20 11:00:00,Cook
2020-11-20 11:00:00,2020-11-20 11:30:00,Cook
2020-11-20 12:00:00,2020-11-20 12:30:00,Cook
2020-11-23 11:00:00,2020-11-23 11:30:00,Cook
2020-11-23 12:00:00,2020-11-23 12:30:00,Cook
2020-11-23 15:00:00,2020-11-23 15:30:00,Cook
2020-11-23 15:30:00,2020-11-23 16:00:00,Cook
2020-11-25 11:30:00,2020-11-25 12:00:00,Cook
2020-11-25 12:30:00,2020-11-25 13:00:00,Cook
2020-11-26 11:00:00,2020-11-26 11:30:00,Cook
2020-11-26 12:30:00,2020-11-26 13:00:00,Cook
