start,end,labelName
2020-09-23 15:30:00,2020-09-23 16:00:00,Cook
2020-09-23 16:00:00,2020-09-23 16:30:00,Take medicine
2020-09-23 16:00:00,2020-09-23 16:30:00,None
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,None
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 16:30:00,2020-09-23 17:00:00,None
2020-09-23 16:30:00,2020-09-23 17:00:00,Go to bathroom
2020-09-23 16:30:00,2020-09-23 17:00:00,Wash dishes
2020-09-23 16:30:00,2020-09-23 17:00:00,Drink
2020-09-23 17:00:00,2020-09-23 17:30:00,None
2020-09-23 17:00:00,2020-09-23 17:30:00,Go to bathroom
2020-09-23 17:30:00,2020-09-23 18:00:00,Cook
2020-09-23 18:00:00,2020-09-23 18:30:00,Cook
2020-09-23 18:00:00,2020-09-23 18:30:00,Watch TV
2020-09-23 18:00:00,2020-09-23 18:30:00,Go to bathroom
2020-09-24 06:30:00,2020-09-24 07:00:00,None
2020-09-24 06:30:00,2020-09-24 07:00:00,Cook
2020-09-24 06:30:00,2020-09-24 07:00:00,Cook
2020-09-24 06:30:00,2020-09-24 07:00:00,Cook
2020-09-24 06:30:00,2020-09-24 07:00:00,Eat
2020-09-24 07:00:00,2020-09-24 07:30:00,None
2020-09-24 07:00:00,2020-09-24 07:30:00,None
2020-09-24 07:30:00,2020-09-24 08:00:00,Cook
2020-09-24 07:30:00,2020-09-24 08:00:00,Cook
2020-09-24 07:30:00,2020-09-24 08:00:00,Cook
2020-09-24 07:30:00,2020-09-24 08:00:00,Wash dishes
2020-09-24 07:30:00,2020-09-24 08:00:00,Go to bathroom
2020-09-24 07:30:00,2020-09-24 08:00:00,None
2020-09-24 08:00:00,2020-09-24 08:30:00,Drink
2020-09-24 08:00:00,2020-09-24 08:30:00,None
2020-09-24 08:00:00,2020-09-24 08:30:00,Watch TV
2020-09-24 08:30:00,2020-09-24 09:00:00,Take medicine
2020-09-24 09:00:00,2020-09-24 09:30:00,None
2020-09-24 09:00:00,2020-09-24 09:30:00,None
2020-09-24 09:00:00,2020-09-24 09:30:00,None
2020-09-24 09:30:00,2020-09-24 10:00:00,None
2020-09-24 09:30:00,2020-09-24 10:00:00,None
2020-09-24 09:30:00,2020-09-24 10:00:00,None
2020-09-24 10:00:00,2020-09-24 10:30:00,Go to bathroom
2020-09-24 10:30:00,2020-09-24 11:00:00,None
2020-09-24 10:30:00,2020-09-24 11:00:00,None
2020-09-24 10:30:00,2020-09-24 11:00:00,Cook
2020-09-24 10:30:00,2020-09-24 11:00:00,Eat
2020-09-24 10:30:00,2020-09-24 11:00:00,Cook
2020-09-24 10:30:00,2020-09-24 11:00:00,Cook
2020-09-24 10:30:00,2020-09-24 11:00:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,None
2020-09-24 11:00:00,2020-09-24 11:30:00,Eat
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Eat
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Go to bathroom
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:00:00,2020-09-24 11:30:00,Eat
2020-09-24 11:00:00,2020-09-24 11:30:00,Cook
2020-09-24 11:30:00,2020-09-24 12:00:00,Go to bathroom
2020-09-24 11:30:00,2020-09-24 12:00:00,None
2020-09-24 11:30:00,2020-09-24 12:00:00,None
2020-09-24 11:30:00,2020-09-24 12:00:00,None
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,None
2020-09-24 12:00:00,2020-09-24 12:30:00,Eat
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,Eat
2020-09-24 12:00:00,2020-09-24 12:30:00,Cook
2020-09-24 12:00:00,2020-09-24 12:30:00,None
2020-09-24 12:30:00,2020-09-24 13:00:00,None
2020-09-24 12:30:00,2020-09-24 13:00:00,Go to bathroom
2020-09-24 12:30:00,2020-09-24 13:00:00,None
2020-09-24 13:00:00,2020-09-24 13:30:00,None
2020-09-24 13:00:00,2020-09-24 13:30:00,Cook
2020-09-24 13:00:00,2020-09-24 13:30:00,None
2020-09-24 13:00:00,2020-09-24 13:30:00,Eat
2020-09-24 13:00:00,2020-09-24 13:30:00,None
2020-09-24 13:30:00,2020-09-24 14:00:00,Eat
2020-09-24 14:00:00,2020-09-24 14:30:00,Go to bathroom
2020-09-25 05:00:00,2020-09-25 05:30:00,None
2020-09-25 05:30:00,2020-09-25 06:00:00,None
2020-09-25 05:30:00,2020-09-25 06:00:00,None
2020-09-25 06:00:00,2020-09-25 06:30:00,None
2020-09-25 06:30:00,2020-09-25 07:00:00,Eat
2020-09-25 06:30:00,2020-09-25 07:00:00,Cook
2020-09-25 06:30:00,2020-09-25 07:00:00,Cook
2020-09-25 06:30:00,2020-09-25 07:00:00,Cook
2020-09-25 06:30:00,2020-09-25 07:00:00,Cook
2020-09-25 06:30:00,2020-09-25 07:00:00,None
2020-09-25 06:30:00,2020-09-25 07:00:00,None
2020-09-25 06:30:00,2020-09-25 07:00:00,None
2020-09-25 07:00:00,2020-09-25 07:30:00,None
