start,end,labelName
2020-08-06 12:30:00,2020-08-06 13:00:00,Wake up
2020-08-07 07:00:00,2020-08-07 07:30:00,Wake up
2020-08-07 07:00:00,2020-08-07 07:30:00,Drink
2020-08-07 07:00:00,2020-08-07 07:30:00,Eat
2020-08-07 07:30:00,2020-08-07 08:00:00,Eat
2020-08-12 07:00:00,2020-08-12 07:30:00,Wake up
2020-08-12 07:00:00,2020-08-12 07:30:00,Eat
2020-08-12 07:30:00,2020-08-12 08:00:00,Eat
2020-08-12 07:30:00,2020-08-12 08:00:00,Drink
2020-08-12 09:00:00,2020-08-12 09:30:00,Eat
2020-08-24 15:00:00,2020-08-24 15:30:00,Wake up
2020-08-24 15:00:00,2020-08-24 15:30:00,Go to bathroom
2020-08-27 11:30:00,2020-08-27 12:00:00,Go to bathroom
2020-08-27 11:30:00,2020-08-27 12:00:00,Wake up
2020-08-27 12:00:00,2020-08-27 12:30:00,Go to bathroom
2020-08-27 12:00:00,2020-08-27 12:30:00,Drink
2020-08-27 12:30:00,2020-08-27 13:00:00,Go to bathroom
2020-08-27 13:30:00,2020-08-27 14:00:00,Eat
2020-08-27 14:00:00,2020-08-27 14:30:00,Eat
2020-08-28 06:00:00,2020-08-28 06:30:00,Wake up
2020-08-28 07:30:00,2020-08-28 08:00:00,Eat
2020-08-28 08:30:00,2020-08-28 09:00:00,Clean
2020-08-28 08:30:00,2020-08-28 09:00:00,Drink
2020-08-28 09:30:00,2020-08-28 10:00:00,Drink
2020-08-28 09:30:00,2020-08-28 10:00:00,Eat
2020-08-28 10:30:00,2020-08-28 11:00:00,Eat
2020-08-28 10:30:00,2020-08-28 11:00:00,Go to bathroom
2020-08-28 11:00:00,2020-08-28 11:30:00,Eat
2020-08-28 11:30:00,2020-08-28 12:00:00,Eat
2020-08-28 11:30:00,2020-08-28 12:00:00,Go to bathroom
2020-08-29 15:30:00,2020-08-29 16:00:00,Wake up
2020-08-29 15:30:00,2020-08-29 16:00:00,Eat
2020-08-29 16:00:00,2020-08-29 16:30:00,Eat
2020-08-29 16:30:00,2020-08-29 17:00:00,Eat
