start,end,labelName
2020-09-21 15:00:00,2020-09-21 15:30:00,Go to bathroom
2020-09-23 14:00:00,2020-09-23 14:30:00,Wake up
2020-09-23 14:30:00,2020-09-23 15:00:00,Eat
2020-09-23 15:00:00,2020-09-23 15:30:00,Drink
2020-09-23 16:00:00,2020-09-23 16:30:00,Go to bathroom
2020-09-23 17:30:00,2020-09-23 18:00:00,Take medicine
2020-09-23 18:30:00,2020-09-23 19:00:00,Eat
2020-09-23 19:00:00,2020-09-23 19:30:00,Go to bathroom
2020-09-23 20:00:00,2020-09-23 20:30:00,Wash dishes
2020-09-23 22:30:00,2020-09-23 23:00:00,Eat
2020-09-24 06:30:00,2020-09-24 07:00:00,Drink
2020-09-24 07:00:00,2020-09-24 07:30:00,Go to bathroom
2020-09-24 10:30:00,2020-09-24 11:00:00,Drink
2020-09-24 12:00:00,2020-09-24 12:30:00,Go to bathroom
2020-09-24 19:30:00,2020-09-24 20:00:00,Go to bathroom
2020-09-25 07:30:00,2020-09-25 08:00:00,Go to bathroom
2020-09-25 08:00:00,2020-09-25 08:30:00,Go to bathroom
2020-09-25 11:00:00,2020-09-25 11:30:00,Drink
2020-09-25 11:30:00,2020-09-25 12:00:00,Drink
2020-09-25 12:00:00,2020-09-25 12:30:00,Go to bathroom
2020-09-25 14:00:00,2020-09-25 14:30:00,Drink
2020-09-25 14:30:00,2020-09-25 15:00:00,Eat
2020-09-25 15:00:00,2020-09-25 15:30:00,Go to bathroom
2020-09-25 18:30:00,2020-09-25 19:00:00,Drink
2020-09-25 19:30:00,2020-09-25 20:00:00,Take shower
2020-09-25 21:00:00,2020-09-25 21:30:00,Eat
2020-09-26 05:00:00,2020-09-26 05:30:00,Wake up
2020-09-26 06:00:00,2020-09-26 06:30:00,Eat
2020-09-26 06:30:00,2020-09-26 07:00:00,Go to bathroom
2020-09-26 07:00:00,2020-09-26 07:30:00,Drink
2020-09-26 11:00:00,2020-09-26 11:30:00,Wash dishes
2020-09-26 13:00:00,2020-09-26 13:30:00,Drink
2020-09-26 14:00:00,2020-09-26 14:30:00,Drink
2020-09-26 14:30:00,2020-09-26 15:00:00,Take medicine
2020-09-26 16:30:00,2020-09-26 17:00:00,Go to bathroom
2020-09-26 18:00:00,2020-09-26 18:30:00,Drink
2020-09-26 20:00:00,2020-09-26 20:30:00,Take medicine
2020-09-26 20:30:00,2020-09-26 21:00:00,Sleep
2020-09-27 03:00:00,2020-09-27 03:30:00,Take shower
2020-09-27 07:00:00,2020-09-27 07:30:00,Drink
2020-09-27 11:30:00,2020-09-27 12:00:00,Drink
2020-09-27 12:00:00,2020-09-27 12:30:00,Go to bathroom
2020-09-27 12:30:00,2020-09-27 13:00:00,Eat
2020-09-27 13:30:00,2020-09-27 14:00:00,Drink
2020-09-27 14:00:00,2020-09-27 14:30:00,Go to bathroom
2020-09-27 15:30:00,2020-09-27 16:00:00,Drink
2020-09-28 07:00:00,2020-09-28 07:30:00,Wash dishes
2020-09-28 07:30:00,2020-09-28 08:00:00,Go to bathroom
2020-09-28 08:00:00,2020-09-28 08:30:00,Drink
2020-09-28 08:30:00,2020-09-28 09:00:00,Eat
2020-09-28 09:30:00,2020-09-28 10:00:00,Go to bathroom
2020-09-28 10:30:00,2020-09-28 11:00:00,Eat
2020-09-28 11:30:00,2020-09-28 12:00:00,Go to bathroom
2020-09-28 13:00:00,2020-09-28 13:30:00,Take medicine
2020-09-28 13:30:00,2020-09-28 14:00:00,Cook
2020-09-28 14:00:00,2020-09-28 14:30:00,Eat
2020-09-28 19:30:00,2020-09-28 20:00:00,Sleep
2020-09-29 07:00:00,2020-09-29 07:30:00,Wash dishes
2020-09-29 09:00:00,2020-09-29 09:30:00,Drink
2020-09-29 12:00:00,2020-09-29 12:30:00,Eat
2020-09-29 14:00:00,2020-09-29 14:30:00,Go to bathroom
2020-09-29 15:30:00,2020-09-29 16:00:00,Go to bathroom
2020-09-29 16:30:00,2020-09-29 17:00:00,Eat
2020-09-29 20:00:00,2020-09-29 20:30:00,Go to bathroom
2020-09-29 23:00:00,2020-09-29 23:30:00,Go to bathroom
2020-09-30 00:00:00,2020-09-30 00:30:00,Go to bathroom
2020-09-30 11:00:00,2020-09-30 11:30:00,Drink
2020-09-30 11:30:00,2020-09-30 12:00:00,Eat
2020-09-30 13:00:00,2020-09-30 13:30:00,Eat
2020-09-30 13:30:00,2020-09-30 14:00:00,Go to bathroom
2020-09-30 14:30:00,2020-09-30 15:00:00,Go to bathroom
2020-10-01 07:30:00,2020-10-01 08:00:00,Take shower
2020-10-01 08:30:00,2020-10-01 09:00:00,Go to bathroom
2020-10-01 11:30:00,2020-10-01 12:00:00,Drink
2020-10-01 17:00:00,2020-10-01 17:30:00,Drink
2020-10-02 08:30:00,2020-10-02 09:00:00,Eat
2020-10-02 09:00:00,2020-10-02 09:30:00,Go to bathroom
2020-10-02 12:30:00,2020-10-02 13:00:00,Drink
2020-10-02 14:00:00,2020-10-02 14:30:00,Go to bathroom
2020-10-02 16:00:00,2020-10-02 16:30:00,Drink
2020-10-02 19:30:00,2020-10-02 20:00:00,Eat
2020-10-03 07:00:00,2020-10-03 07:30:00,Wake up
2020-10-03 12:00:00,2020-10-03 12:30:00,Drink
2020-10-03 14:00:00,2020-10-03 14:30:00,Go to bathroom
2020-10-03 17:00:00,2020-10-03 17:30:00,Go to bathroom
2020-10-03 20:00:00,2020-10-03 20:30:00,Eat
2020-10-03 20:30:00,2020-10-03 21:00:00,Sleep
2020-10-04 05:30:00,2020-10-04 06:00:00,Wake up
2020-10-04 06:30:00,2020-10-04 07:00:00,Go to bathroom
2020-10-04 07:00:00,2020-10-04 07:30:00,Take shower
2020-10-04 14:30:00,2020-10-04 15:00:00,Go to bathroom
2020-10-04 15:00:00,2020-10-04 15:30:00,Eat
2020-10-04 17:00:00,2020-10-04 17:30:00,Drink
2020-10-04 18:00:00,2020-10-04 18:30:00,Eat
2020-10-04 19:30:00,2020-10-04 20:00:00,Go to bathroom
2020-10-04 21:30:00,2020-10-04 22:00:00,Eat
2020-10-04 22:00:00,2020-10-04 22:30:00,Sleep
2020-10-05 01:30:00,2020-10-05 02:00:00,Go to bathroom
2020-10-05 06:00:00,2020-10-05 06:30:00,Wake up
2020-10-05 07:30:00,2020-10-05 08:00:00,Go to bathroom
2020-10-05 20:30:00,2020-10-05 21:00:00,Sleep
2020-10-06 06:00:00,2020-10-06 06:30:00,Wake up
2020-10-06 08:00:00,2020-10-06 08:30:00,Take medicine
2020-10-06 10:00:00,2020-10-06 10:30:00,Go to bathroom
2020-10-06 12:00:00,2020-10-06 12:30:00,Eat
2020-10-06 12:30:00,2020-10-06 13:00:00,Wash dishes
2020-10-06 13:00:00,2020-10-06 13:30:00,Drink
2020-10-06 14:30:00,2020-10-06 15:00:00,Take shower
2020-10-06 17:00:00,2020-10-06 17:30:00,Drink
2020-10-06 18:00:00,2020-10-06 18:30:00,Cook
2020-10-06 18:30:00,2020-10-06 19:00:00,Eat
2020-10-06 19:30:00,2020-10-06 20:00:00,Sleep
2020-10-07 04:00:00,2020-10-07 04:30:00,Go to bathroom
2020-10-07 05:30:00,2020-10-07 06:00:00,Wake up
2020-10-07 07:00:00,2020-10-07 07:30:00,Go to bathroom
2020-10-07 07:30:00,2020-10-07 08:00:00,Take medicine
2020-10-07 11:30:00,2020-10-07 12:00:00,Eat
2020-10-07 14:30:00,2020-10-07 15:00:00,Take medicine
2020-10-07 15:00:00,2020-10-07 15:30:00,Go to bathroom
2020-10-07 17:30:00,2020-10-07 18:00:00,Go to bathroom
2020-10-07 18:00:00,2020-10-07 18:30:00,Take medicine
2020-10-07 20:30:00,2020-10-07 21:00:00,Sleep
2020-10-08 06:30:00,2020-10-08 07:00:00,Go to bathroom
2020-10-08 07:30:00,2020-10-08 08:00:00,Take medicine
2020-10-08 08:30:00,2020-10-08 09:00:00,Wash dishes
2020-10-08 15:30:00,2020-10-08 16:00:00,Drink
2020-10-08 16:00:00,2020-10-08 16:30:00,Eat
2020-10-08 17:30:00,2020-10-08 18:00:00,Eat
2020-10-08 18:00:00,2020-10-08 18:30:00,Drink
2020-10-08 19:00:00,2020-10-08 19:30:00,Sleep
2020-10-09 06:30:00,2020-10-09 07:00:00,Wake up
2020-10-09 07:00:00,2020-10-09 07:30:00,Go to bathroom
2020-10-09 08:00:00,2020-10-09 08:30:00,Take shower
2020-10-09 15:00:00,2020-10-09 15:30:00,Go to bathroom
2020-10-09 18:00:00,2020-10-09 18:30:00,Go to bathroom
2020-10-09 18:30:00,2020-10-09 19:00:00,Eat
2020-10-09 19:00:00,2020-10-09 19:30:00,Take medicine
2020-10-09 20:30:00,2020-10-09 21:00:00,Sleep
2020-10-10 00:00:00,2020-10-10 00:30:00,Go to bathroom
2020-10-10 05:00:00,2020-10-10 05:30:00,Go to bathroom
