start,end,labelName
9/28/20 10:00,9/28/20 10:30,Go to bathroom
9/28/20 18:00,9/28/20 18:30,Cook
9/29/20 11:00,9/29/20 11:30,Cook
9/29/20 13:30,9/29/20 14:00,Cook
9/29/20 17:00,9/29/20 17:30,Cook
9/29/20 18:30,9/29/20 19:00,Go to bathroom
9/30/20 17:00,9/30/20 17:30,Cook
10/2/20 11:30,10/2/20 12:00,Cook
10/2/20 12:30,10/2/20 13:00,Cook
10/2/20 15:30,10/2/20 16:00,Clean
10/4/20 9:30,10/4/20 10:00,Cook
10/4/20 11:00,10/4/20 11:30,Eat
10/4/20 11:30,10/4/20 12:00,Wash dishes
10/5/20 18:30,10/5/20 19:00,Cook
10/6/20 8:30,10/6/20 9:00,Cook
10/6/20 9:00,10/6/20 9:30,Cook
10/6/20 10:00,10/6/20 10:30,Cook
10/10/20 8:00,10/10/20 8:30,Wash dishes
10/11/20 14:30,10/11/20 15:00,Wash dishes
10/11/20 14:30,10/11/20 15:00,Cook
10/12/20 10:00,10/12/20 10:30,Cook
10/12/20 10:30,10/12/20 11:00,Cook
10/12/20 11:00,10/12/20 11:30,Clean
10/18/20 8:30,10/18/20 9:00,Cook
10/18/20 13:00,10/18/20 13:30,Go to bathroom
10/19/20 4:30,10/19/20 5:00,Go to bathroom
10/19/20 17:30,10/19/20 18:00,Go to bathroom
10/19/20 19:30,10/19/20 20:00,Go to bathroom
10/20/20 8:30,10/20/20 9:00,Go to bathroom
10/20/20 10:30,10/20/20 11:00,Go to bathroom
10/20/20 12:30,10/20/20 13:00,Cook
10/21/20 13:00,10/21/20 13:30,Clean
10/21/20 13:00,10/21/20 13:30,Cook
10/22/20 12:00,10/22/20 12:30,Go to bathroom
10/23/20 15:00,10/23/20 15:30,Cook
10/26/20 9:30,10/26/20 10:00,Cook
10/27/20 10:30,10/27/20 11:00,Cook
10/28/20 13:30,10/28/20 14:00,Cook
10/28/20 15:00,10/28/20 15:30,Clean
10/28/20 16:00,10/28/20 16:30,Wash dishes
10/30/20 7:30,10/30/20 8:00,Go to bathroom
11/4/20 11:00,11/4/20 11:30,Cook
11/5/20 14:00,11/5/20 14:30,Cook
11/8/20 8:30,11/8/20 9:00,Cook
11/8/20 10:30,11/8/20 11:00,Clean
11/9/20 7:30,11/9/20 8:00,Wash dishes
11/14/20 16:00,11/14/20 16:30,Cook
11/16/20 15:30,11/16/20 16:00,Cook
11/17/20 13:30,11/17/20 14:00,Cook
11/18/20 11:00,11/18/20 11:30,Cook
11/18/20 14:30,11/18/20 15:00,Wash dishes
11/19/20 12:00,11/19/20 12:30,Cook
11/20/20 10:30,11/20/20 11:00,Cook
11/21/20 13:30,11/21/20 14:00,Cook
11/22/20 11:30,11/22/20 12:00,Cook
11/23/20 12:00,11/23/20 12:30,Cook
11/24/20 11:30,11/24/20 12:00,Cook
11/25/20 11:00,11/25/20 11:30,Cook
11/26/20 12:30,11/26/20 13:00,Cook
11/28/20 8:30,11/28/20 9:00,Cook
11/28/20 11:30,11/28/20 12:00,Wash dishes
11/29/20 11:00,11/29/20 11:30,Cook
11/29/20 14:00,11/29/20 14:30,Cook
11/30/20 12:00,11/30/20 12:30,Cook
12/1/20 9:30,12/1/20 10:00,Cook
12/2/20 10:30,12/2/20 11:00,Cook
12/4/20 14:00,12/4/20 14:30,Clean
12/12/20 20:00,12/12/20 20:30,Cook
12/14/20 11:30,12/14/20 12:00,Cook
12/14/20 14:30,12/14/20 15:00,Cook
12/15/20 7:30,12/15/20 8:00,Take medicine
12/16/20 8:00,12/16/20 8:30,Cook
12/24/20 9:00,12/24/20 9:30,Cook
12/26/20 16:00,12/26/20 16:30,Cook
12/27/20 17:00,12/27/20 17:30,Cook
1/19/21 10:30,1/19/21 11:00,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Take medicine
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Take medicine
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Take medicine
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Clean
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Eat
##########,##########,Wash dishes
##########,##########,Go walk
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Clean
##########,##########,Cook
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Wash dishes
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Wash dishes
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Eat
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Take medicine
##########,##########,Go to bathroom
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Go walk
##########,##########,Take medicine
##########,##########,Cook
##########,##########,Cook
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Wash dishes
##########,##########,Clean
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Take medicine
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Clean
##########,##########,Clean
##########,##########,Wash dishes
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Wash dishes
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Eat
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Cook
##########,##########,Eat
##########,##########,Wash dishes
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Wash dishes
##########,##########,Go to bathroom
##########,##########,Go to bathroom
##########,##########,Cook
##########,##########,Eat
##########,##########,Eat
##########,##########,Go to bathroom
