start,end,labelName
2020-08-06 00:00:00,2020-08-06 10:30:00,Sleep
2020-08-06 09:30:00,2020-08-06 10:30:00,Wake up
2020-08-06 15:30:00,2020-08-06 16:00:00,Cook
2020-08-07 00:00:00,2020-08-07 09:30:00,Sleep
2020-08-07 09:30:00,2020-08-07 11:30:00,Go to bathroom
2020-08-07 11:30:00,2020-08-07 13:00:00,Clean
2020-08-08 00:00:00,2020-08-08 08:00:00,Sleep
2020-08-08 08:00:00,2020-08-08 08:30:00,Take medicine
2020-08-08 12:00:00,2020-08-08 13:00:00,Cook
2020-08-12 00:00:00,2020-08-12 09:30:00,Sleep
2020-08-12 10:30:00,2020-08-12 13:00:00,Go to bathroom
2020-08-14 00:00:00,2020-08-14 10:00:00,Sleep
2020-08-14 09:30:00,2020-08-14 10:30:00,Cook
2020-08-14 10:00:00,2020-08-14 11:00:00,Take medicine
2020-08-14 10:30:00,2020-08-14 11:30:00,Wash dishes
2020-08-14 12:30:00,2020-08-14 13:30:00,Eat
2020-08-14 18:00:00,2020-08-14 18:30:00,Take medicine
2020-08-15 00:00:00,2020-08-15 10:00:00,Sleep
2020-08-15 09:30:00,2020-08-15 10:30:00,Clean
2020-08-16 00:00:00,2020-08-16 07:00:00,Sleep
2020-08-16 07:00:00,2020-08-16 07:30:00,Eat
2020-08-16 15:00:00,2020-08-16 15:30:00,Go to bathroom
2020-08-22 16:30:00,2020-08-22 17:00:00,Eat
2020-08-22 16:30:00,2020-08-22 19:00:00,Wash dishes
2020-08-22 18:30:00,2020-08-22 19:30:00,Eat
2020-08-22 19:00:00,2020-08-22 19:30:00,Take medicine
2020-08-23 14:00:00,2020-08-23 14:30:00,Wash dishes
2020-08-25 00:00:00,2020-08-25 06:30:00,Sleep
2020-08-25 06:00:00,2020-08-25 09:00:00,Eat
2020-08-25 07:00:00,2020-08-25 08:00:00,Wash dishes
2020-08-25 08:30:00,2020-08-25 11:00:00,Take medicine
2020-08-25 09:30:00,2020-08-25 10:00:00,Wash dishes
2020-08-25 12:00:00,2020-08-25 13:30:00,Eat
2020-08-25 15:00:00,2020-08-25 16:00:00,Eat
2020-08-25 16:30:00,2020-08-25 19:00:00,Eat
2020-08-25 18:00:00,2020-08-25 19:00:00,Wash dishes
2020-08-25 20:00:00,2020-08-25 21:00:00,Wash dishes
2020-08-25 21:00:00,2020-08-25 21:30:00,Take medicine
2020-09-04 00:00:00,2020-09-04 05:00:00,Sleep
2020-09-04 11:30:00,2020-09-04 13:00:00,Eat
2020-09-04 11:30:00,2020-09-04 12:30:00,Take medicine
2020-09-26 00:00:00,2020-09-26 06:00:00,Sleep
2020-09-26 09:30:00,2020-09-26 10:30:00,Cook
2020-09-28 00:00:00,2020-09-28 05:30:00,Sleep
2020-09-28 07:30:00,2020-09-28 09:00:00,Eat
2020-09-28 07:30:00,2020-09-28 08:30:00,Wash dishes
2020-09-28 08:00:00,2020-09-28 09:00:00,Take medicine
2020-09-28 10:30:00,2020-09-28 11:30:00,Cook
2020-09-29 00:00:00,2020-09-29 06:30:00,Sleep
2020-09-29 11:30:00,2020-09-29 12:00:00,Cook
2020-09-29 14:30:00,2020-09-29 15:30:00,Go to bathroom
2020-09-29 16:00:00,2020-09-29 17:00:00,Wash dishes
2020-09-30 00:00:00,2020-09-30 11:00:00,Sleep
2020-09-30 11:00:00,2020-09-30 12:00:00,Cook
2020-10-01 00:00:00,2020-10-01 10:00:00,Sleep
2020-10-01 09:30:00,2020-10-01 11:00:00,Eat
2020-10-01 11:00:00,2020-10-01 15:00:00,Go to bathroom
2020-10-01 17:30:00,2020-10-01 18:00:00,Cook
2020-10-01 18:00:00,2020-10-01 19:30:00,Go to bathroom
2020-10-02 19:30:00,2020-10-02 20:00:00,Cook
2020-10-03 00:00:00,2020-10-03 09:00:00,Sleep
2020-10-03 09:00:00,2020-10-03 10:00:00,Wake up
2020-10-03 15:30:00,2020-10-03 16:00:00,Cook
2020-10-05 00:00:00,2020-10-05 05:00:00,Sleep
2020-10-05 18:00:00,2020-10-05 18:30:00,Eat
2020-10-13 00:00:00,2020-10-13 17:30:00,Sleep
2020-10-13 20:00:00,2020-10-13 21:00:00,Go to bathroom
2020-10-14 00:00:00,2020-10-14 06:30:00,Sleep
2020-10-14 15:00:00,2020-10-14 15:30:00,Cook
2020-10-15 10:00:00,2020-10-15 10:30:00,Go to bathroom
2020-10-20 00:00:00,2020-10-20 11:00:00,Sleep
2020-10-20 17:00:00,2020-10-20 17:30:00,Eat
2020-10-25 00:00:00,2020-10-25 09:30:00,Sleep
2020-10-27 00:00:00,2020-10-27 10:00:00,Sleep
2020-10-27 10:00:00,2020-10-27 10:30:00,Go to bathroom
2020-10-28 00:00:00,2020-10-28 10:30:00,Sleep
2020-10-29 00:00:00,2020-10-29 03:00:00,Sleep
2020-10-30 00:00:00,2020-10-30 05:30:00,Sleep
2020-10-30 10:30:00,2020-10-30 11:00:00,Eat
2020-10-31 00:00:00,2020-10-31 09:00:00,Sleep
2020-10-31 09:30:00,2020-10-31 10:00:00,Cook
2020-10-31 10:30:00,2020-10-31 12:00:00,Eat
2020-10-31 13:00:00,2020-10-31 13:30:00,Eat
2020-10-31 15:00:00,2020-10-31 16:00:00,Eat
2020-10-31 16:00:00,2020-10-31 16:30:00,Cook
2020-10-31 18:00:00,2020-10-31 18:30:00,Eat
2020-11-02 00:00:00,2020-11-02 05:30:00,Sleep
2020-11-02 19:00:00,2020-11-02 19:30:00,Eat
2020-11-03 00:00:00,2020-11-03 11:00:00,Sleep
2020-11-03 20:00:00,2020-11-03 20:30:00,Go to bathroom
2020-11-04 00:00:00,2020-11-04 09:00:00,Sleep
2020-11-10 00:00:00,2020-11-10 04:30:00,Sleep
2020-11-10 06:30:00,2020-11-10 07:30:00,Cook
2020-11-10 07:00:00,2020-11-10 10:00:00,Eat
2020-11-10 08:00:00,2020-11-10 09:00:00,Take medicine
2020-11-10 11:30:00,2020-11-10 13:30:00,Eat
2020-11-10 17:30:00,2020-11-10 18:30:00,Eat
2020-11-11 00:00:00,2020-11-11 10:00:00,Sleep
2020-11-12 00:00:00,2020-11-12 03:30:00,Sleep
2020-11-14 00:00:00,2020-11-14 09:00:00,Sleep
2020-11-20 19:00:00,2020-11-20 19:30:00,Wake up
2020-11-20 20:30:00,2020-11-20 21:00:00,Eat
2020-11-22 00:00:00,2020-11-22 07:00:00,Sleep
2020-11-22 08:00:00,2020-11-22 09:30:00,Eat
2020-11-22 10:00:00,2020-11-22 10:30:00,Eat
2020-11-22 11:30:00,2020-11-22 12:30:00,Eat
2020-11-22 13:00:00,2020-11-22 14:00:00,Eat
2020-11-24 18:00:00,2020-11-24 19:00:00,Go to bathroom
2020-12-02 00:00:00,2020-12-02 05:30:00,Sleep
2020-12-14 00:00:00,2020-12-14 04:30:00,Sleep
2020-12-16 00:00:00,2020-12-16 03:30:00,Sleep
2020-12-19 00:00:00,2020-12-19 04:30:00,Sleep
2020-12-19 10:30:00,2020-12-19 11:30:00,Clean
