start,end,labelName
2020-09-26 04:30:00,2020-09-26 05:00:00,Wake up
2020-09-26 05:00:00,2020-09-26 05:30:00,Go to bathroom
2020-09-26 06:00:00,2020-09-26 06:30:00,Go to bathroom
2020-09-26 07:00:00,2020-09-26 07:30:00,Eat
2020-09-26 07:30:00,2020-09-26 08:00:00,Drink
2020-09-26 08:00:00,2020-09-26 08:30:00,Wash dishes
2020-09-26 09:00:00,2020-09-26 09:30:00,Drink
2020-09-26 09:30:00,2020-09-26 10:00:00,Eat
2020-09-26 12:00:00,2020-09-26 12:30:00,Go to bathroom
2020-09-26 13:00:00,2020-09-26 13:30:00,Go to bathroom
2020-09-26 14:00:00,2020-09-26 14:30:00,Go to bathroom
2020-09-26 14:30:00,2020-09-26 15:00:00,Go walk
2020-09-26 17:00:00,2020-09-26 17:30:00,Go to bathroom
2020-09-26 18:00:00,2020-09-26 18:30:00,Eat
2020-09-26 18:30:00,2020-09-26 19:00:00,Drink
2020-09-26 23:00:00,2020-09-26 23:30:00,Sleep
2020-09-29 00:00:00,2020-09-29 00:30:00,Go to bathroom
2020-09-29 06:00:00,2020-09-29 06:30:00,Go to bathroom
2020-09-29 06:00:00,2020-09-29 06:30:00,Wake up
2020-09-29 06:30:00,2020-09-29 07:00:00,Go to bathroom
2020-09-29 07:00:00,2020-09-29 07:30:00,Eat
2020-09-29 08:00:00,2020-09-29 08:30:00,Clean
2020-09-29 09:30:00,2020-09-29 10:00:00,Eat
2020-09-29 11:00:00,2020-09-29 11:30:00,Eat
2020-09-29 12:00:00,2020-09-29 12:30:00,Wash dishes
2020-09-29 12:30:00,2020-09-29 13:00:00,Go walk
2020-09-29 15:00:00,2020-09-29 15:30:00,Take medicine
2020-09-29 15:30:00,2020-09-29 16:00:00,Eat
2020-09-29 16:00:00,2020-09-29 16:30:00,Drink
2020-09-29 16:30:00,2020-09-29 17:00:00,Eat
2020-09-29 22:00:00,2020-09-29 22:30:00,Drink
2020-09-29 22:30:00,2020-09-29 23:00:00,Go to bathroom
2020-09-29 23:00:00,2020-09-29 23:30:00,Sleep
2020-10-12 00:30:00,2020-10-12 01:00:00,Go to bathroom
2020-10-12 01:00:00,2020-10-12 01:30:00,Go to bathroom
2020-10-12 02:30:00,2020-10-12 03:00:00,Wake up
2020-10-12 03:00:00,2020-10-12 03:30:00,Go walk
2020-10-12 07:00:00,2020-10-12 07:30:00,Take medicine
2020-10-12 07:30:00,2020-10-12 08:00:00,Drink
2020-10-12 08:00:00,2020-10-12 08:30:00,Eat
2020-10-12 09:00:00,2020-10-12 09:30:00,Go to bathroom
2020-10-12 11:00:00,2020-10-12 11:30:00,Go to bathroom
2020-10-12 12:00:00,2020-10-12 12:30:00,Eat
2020-10-12 12:30:00,2020-10-12 13:00:00,Go to bathroom
2020-10-12 13:30:00,2020-10-12 14:00:00,Go to bathroom
2020-10-12 14:30:00,2020-10-12 15:00:00,Cook
2020-10-12 15:00:00,2020-10-12 15:30:00,Go to bathroom
2020-10-12 17:30:00,2020-10-12 18:00:00,Eat
2020-10-12 18:00:00,2020-10-12 18:30:00,Go to bathroom
2020-10-12 19:30:00,2020-10-12 20:00:00,Go to bathroom
2020-10-12 20:30:00,2020-10-12 21:00:00,Take medicine
2020-10-12 22:00:00,2020-10-12 22:30:00,Go to bathroom
2020-10-12 23:00:00,2020-10-12 23:30:00,Sleep
2020-11-05 02:30:00,2020-11-05 03:00:00,Go walk
2020-11-05 05:00:00,2020-11-05 05:30:00,Wake up
2020-11-05 05:30:00,2020-11-05 06:00:00,Drink
2020-11-05 07:00:00,2020-11-05 07:30:00,Go to bathroom
2020-11-05 07:30:00,2020-11-05 08:00:00,Cook
2020-11-05 08:00:00,2020-11-05 08:30:00,Eat
2020-11-05 11:00:00,2020-11-05 11:30:00,Go to bathroom
2020-11-05 12:00:00,2020-11-05 12:30:00,Eat
2020-11-05 17:30:00,2020-11-05 18:00:00,Eat
2020-11-05 19:00:00,2020-11-05 19:30:00,Sleep
2021-02-21 08:00:00,2021-02-21 08:30:00,Drink
2021-02-21 09:00:00,2021-02-21 09:30:00,Take medicine
2021-02-21 09:30:00,2021-02-21 10:00:00,Go walk
2021-02-21 10:30:00,2021-02-21 11:00:00,Eat
2021-02-21 11:30:00,2021-02-21 12:00:00,Go to bathroom
2021-02-21 12:00:00,2021-02-21 12:30:00,Wash dishes
2021-02-21 12:30:00,2021-02-21 13:00:00,Eat
2021-02-21 13:30:00,2021-02-21 14:00:00,Drink
2021-02-21 14:00:00,2021-02-21 14:30:00,Go to bathroom
2021-02-21 14:30:00,2021-02-21 15:00:00,Drink
2021-02-21 15:00:00,2021-02-21 15:30:00,Go to bathroom
2021-02-21 17:00:00,2021-02-21 17:30:00,Cook
2021-02-21 18:00:00,2021-02-21 18:30:00,Eat
2021-02-21 18:30:00,2021-02-21 19:00:00,Drink
2021-02-21 22:00:00,2021-02-21 22:30:00,Sleep
2021-03-04 02:00:00,2021-03-04 02:30:00,Go to bathroom
2021-03-04 05:00:00,2021-03-04 05:30:00,Wake up
2021-03-04 05:30:00,2021-03-04 06:00:00,Go to bathroom
