start,end,labelName
2020-08-05 13:00:00,2020-08-05 13:30:00,Eat
2020-08-06 14:00:00,2020-08-06 14:30:00,Eat
2020-08-06 16:30:00,2020-08-06 17:00:00,Eat
2020-08-06 19:00:00,2020-08-06 19:30:00,Eat
2020-08-06 22:00:00,2020-08-06 22:30:00,Go to bathroom
2020-08-11 12:30:00,2020-08-11 13:00:00,Wake up
2020-08-11 13:00:00,2020-08-11 13:30:00,Eat
2020-08-11 14:30:00,2020-08-11 15:00:00,Eat
2020-08-11 14:30:00,2020-08-11 15:00:00,Take medicine
2020-08-11 16:30:00,2020-08-11 17:00:00,Go to bathroom
2020-08-11 19:30:00,2020-08-11 20:00:00,Eat
2020-08-11 22:30:00,2020-08-11 23:00:00,Sleep
2020-08-12 09:30:00,2020-08-12 10:00:00,Wake up
2020-08-12 11:00:00,2020-08-12 11:30:00,Eat
2020-08-12 13:30:00,2020-08-12 14:00:00,Eat
2020-08-14 12:30:00,2020-08-14 13:00:00,Cook
2020-08-14 13:30:00,2020-08-14 14:00:00,Eat
2020-08-14 16:00:00,2020-08-14 16:30:00,Go to bathroom
2020-08-15 12:00:00,2020-08-15 12:30:00,Wake up
2020-08-15 14:30:00,2020-08-15 15:00:00,Drink
2020-08-15 15:30:00,2020-08-15 16:00:00,Clean
2020-08-15 17:00:00,2020-08-15 17:30:00,Cook
2020-08-15 19:00:00,2020-08-15 19:30:00,Eat
2020-08-15 20:00:00,2020-08-15 20:30:00,Eat
2020-08-15 21:30:00,2020-08-15 22:00:00,Go to bathroom
2020-08-15 22:00:00,2020-08-15 22:30:00,Sleep
2020-08-16 09:30:00,2020-08-16 10:00:00,Wake up
2020-08-16 09:30:00,2020-08-16 10:00:00,Eat
2020-08-16 12:00:00,2020-08-16 12:30:00,Clean
2020-08-16 13:00:00,2020-08-16 13:30:00,Eat
2020-08-17 12:30:00,2020-08-17 13:00:00,Wake up
2020-08-17 13:00:00,2020-08-17 13:30:00,Eat
2020-08-17 15:30:00,2020-08-17 16:00:00,Eat
2020-08-17 18:30:00,2020-08-17 19:00:00,Eat
2020-08-18 09:30:00,2020-08-18 10:00:00,Wake up
2020-08-18 11:30:00,2020-08-18 12:00:00,Eat
2020-08-18 11:30:00,2020-08-18 12:00:00,Go to bathroom
2020-08-18 17:00:00,2020-08-18 17:30:00,Eat
2020-08-18 19:00:00,2020-08-18 19:30:00,Eat
2020-08-18 22:00:00,2020-08-18 22:30:00,Sleep
2020-08-19 04:00:00,2020-08-19 04:30:00,Eat
2020-08-19 04:00:00,2020-08-19 04:30:00,Drink
2020-08-20 04:30:00,2020-08-20 05:00:00,Wake up
2020-08-20 04:30:00,2020-08-20 05:00:00,Go to bathroom
2020-08-20 06:30:00,2020-08-20 07:00:00,Drink
2020-08-20 07:00:00,2020-08-20 07:30:00,Eat
2020-08-20 21:00:00,2020-08-20 21:30:00,Sleep
2020-08-23 10:30:00,2020-08-23 11:00:00,Wake up
2020-08-23 10:30:00,2020-08-23 11:00:00,Eat
2020-08-23 10:30:00,2020-08-23 11:00:00,Take medicine
2020-08-23 11:30:00,2020-08-23 12:00:00,Drink
2020-08-23 12:30:00,2020-08-23 13:00:00,Go to bathroom
2020-08-23 15:00:00,2020-08-23 15:30:00,Eat
2020-08-23 18:30:00,2020-08-23 19:00:00,Eat
2020-08-23 21:00:00,2020-08-23 21:30:00,Take medicine
2020-08-23 21:30:00,2020-08-23 22:00:00,Sleep
2020-08-25 14:00:00,2020-08-25 14:30:00,Wake up
2020-08-25 14:00:00,2020-08-25 14:30:00,Eat
