start,end,labelName
2020-08-05 00:00:00,2020-08-05 00:30:00,Go to bathroom
2020-08-05 06:00:00,2020-08-05 06:30:00,Wake up
2020-08-05 09:00:00,2020-08-05 09:30:00,Cook
2020-08-05 11:00:00,2020-08-05 11:30:00,Eat
2020-08-05 12:00:00,2020-08-05 12:30:00,Eat
2020-08-05 12:30:00,2020-08-05 13:00:00,Eat
2020-08-05 14:00:00,2020-08-05 14:30:00,Eat
2020-08-05 14:30:00,2020-08-05 15:00:00,Eat
2020-08-05 18:30:00,2020-08-05 19:00:00,Eat
2020-08-05 21:30:00,2020-08-05 22:00:00,Cook
2020-08-05 22:30:00,2020-08-05 23:00:00,Sleep
2020-08-06 05:30:00,2020-08-06 06:00:00,Cook
2020-08-06 07:00:00,2020-08-06 07:30:00,Cook
2020-08-06 07:00:00,2020-08-06 07:30:00,Eat
2020-08-06 08:30:00,2020-08-06 09:00:00,Cook
2020-08-06 09:00:00,2020-08-06 09:30:00,Cook
2020-08-06 09:00:00,2020-08-06 09:30:00,Eat
2020-08-06 10:30:00,2020-08-06 11:00:00,Cook
2020-08-06 12:00:00,2020-08-06 12:30:00,Cook
2020-08-06 12:00:00,2020-08-06 12:30:00,Eat
2020-08-06 12:30:00,2020-08-06 13:00:00,Eat
2020-08-06 17:30:00,2020-08-06 18:00:00,Cook
2020-08-06 19:00:00,2020-08-06 19:30:00,Eat
2020-08-06 22:00:00,2020-08-06 22:30:00,Cook
2020-08-07 03:00:00,2020-08-07 03:30:00,Wake up
2020-08-07 05:30:00,2020-08-07 06:00:00,Cook
2020-08-07 07:00:00,2020-08-07 07:30:00,Eat
2020-08-07 07:30:00,2020-08-07 08:00:00,Eat
2020-08-07 09:00:00,2020-08-07 09:30:00,Eat
2020-08-07 09:30:00,2020-08-07 10:00:00,Eat
2020-08-07 10:30:00,2020-08-07 11:00:00,Eat
2020-08-07 11:30:00,2020-08-07 12:00:00,Cook
2020-08-07 13:00:00,2020-08-07 13:30:00,Eat
2020-08-07 14:30:00,2020-08-07 15:00:00,Cook
2020-08-07 14:30:00,2020-08-07 15:00:00,Go to bathroom
2020-08-07 18:30:00,2020-08-07 19:00:00,Go to bathroom
2020-08-07 19:30:00,2020-08-07 20:00:00,Eat
2020-08-08 02:00:00,2020-08-08 02:30:00,Go to bathroom
2020-08-08 02:00:00,2020-08-08 02:30:00,Wake up
2020-08-08 03:00:00,2020-08-08 03:30:00,Cook
2020-08-08 10:30:00,2020-08-08 11:00:00,Cook
2020-08-08 11:00:00,2020-08-08 11:30:00,Eat
2020-08-08 13:00:00,2020-08-08 13:30:00,Eat
2020-08-08 14:00:00,2020-08-08 14:30:00,None
2020-08-08 14:00:00,2020-08-08 14:30:00,Go to bathroom
2020-08-08 14:30:00,2020-08-08 15:00:00,Cook
2020-08-08 14:30:00,2020-08-08 15:00:00,Go to bathroom
2020-08-08 18:30:00,2020-08-08 19:00:00,Go to bathroom
2020-08-08 19:30:00,2020-08-08 20:00:00,Cook
2020-08-08 20:00:00,2020-08-08 20:30:00,Eat
2020-08-08 22:30:00,2020-08-08 23:00:00,Sleep
2020-08-12 06:30:00,2020-08-12 07:00:00,Wake up
2020-08-12 06:30:00,2020-08-12 07:00:00,Go to bathroom
2020-08-12 06:30:00,2020-08-12 07:00:00,Cook
2020-08-12 06:30:00,2020-08-12 07:00:00,Take medicine
2020-08-12 07:30:00,2020-08-12 08:00:00,Eat
2020-08-12 09:30:00,2020-08-12 10:00:00,Eat
2020-08-12 13:30:00,2020-08-12 14:00:00,Cook
2020-08-12 13:30:00,2020-08-12 14:00:00,Eat
2020-08-12 13:30:00,2020-08-12 14:00:00,Go to bathroom
2020-08-12 17:00:00,2020-08-12 17:30:00,Eat
