start,end,labelName
8/5/20 10:00,8/5/20 10:30,Go to bathroom
8/7/20 14:00,8/7/20 14:30,Go to bathroom
8/7/20 14:00,8/7/20 14:30,Take medicine
8/7/20 14:30,8/7/20 15:00,Eat
8/7/20 17:30,8/7/20 18:00,Go to bathroom
8/7/20 20:00,8/7/20 20:30,Cook
8/7/20 20:30,8/7/20 21:00,Eat
8/7/20 21:00,8/7/20 21:30,Eat
8/14/20 2:30,8/14/20 3:00,Go to bathroom
8/14/20 6:30,8/14/20 7:00,Wake up
8/14/20 6:30,8/14/20 7:00,Cook
8/14/20 7:00,8/14/20 7:30,Eat
8/14/20 7:30,8/14/20 8:00,Go to bathroom
8/14/20 8:00,8/14/20 8:30,Eat
8/14/20 8:30,8/14/20 9:00,Eat
8/14/20 9:00,8/14/20 9:30,Eat
8/14/20 10:00,8/14/20 10:30,Clean
8/14/20 10:30,8/14/20 11:00,Clean
8/14/20 17:00,8/14/20 17:30,Go to bathroom
8/14/20 17:00,8/14/20 17:30,Cook
8/14/20 17:30,8/14/20 18:00,Eat
8/14/20 18:00,8/14/20 18:30,Go to bathroom
8/14/20 18:00,8/14/20 18:30,Eat
8/14/20 18:30,8/14/20 19:00,Eat
8/14/20 19:00,8/14/20 19:30,Eat
8/14/20 20:30,8/14/20 21:00,Clean
8/14/20 21:00,8/14/20 21:30,Clean
8/14/20 21:00,8/14/20 21:30,Go to bathroom
8/14/20 22:00,8/14/20 22:30,Sleep
8/15/20 6:00,8/15/20 6:30,Wake up
8/15/20 6:30,8/15/20 7:00,Cook
8/15/20 7:00,8/15/20 7:30,Eat
8/15/20 7:30,8/15/20 8:00,Eat
8/15/20 8:00,8/15/20 8:30,Eat
8/15/20 10:00,8/15/20 10:30,Clean
8/15/20 20:30,8/15/20 21:00,Eat
8/15/20 20:30,8/15/20 21:00,Go to bathroom
8/15/20 22:00,8/15/20 22:30,Go to bathroom
8/15/20 22:30,8/15/20 23:00,Sleep
8/16/20 7:30,8/16/20 8:00,Wake up
8/16/20 8:00,8/16/20 8:30,Cook
8/16/20 8:30,8/16/20 9:00,Go to bathroom
8/16/20 9:00,8/16/20 9:30,Take medicine
8/16/20 10:00,8/16/20 10:30,Clean
8/16/20 10:00,8/16/20 10:30,Go to bathroom
8/16/20 11:00,8/16/20 11:30,Cook
8/16/20 11:30,8/16/20 12:00,Eat
8/16/20 12:00,8/16/20 12:30,Eat
8/16/20 14:00,8/16/20 14:30,Go to bathroom
8/16/20 14:30,8/16/20 15:00,Eat
8/16/20 15:00,8/16/20 15:30,Eat
8/16/20 16:00,8/16/20 16:30,Go to bathroom
8/16/20 16:30,8/16/20 17:00,Clean
8/16/20 18:30,8/16/20 19:00,Cook
8/16/20 19:00,8/16/20 19:30,Eat
8/16/20 20:00,8/16/20 20:30,Go to bathroom
8/16/20 20:30,8/16/20 21:00,Clean
8/16/20 20:30,8/16/20 21:00,Wash dishes
8/16/20 21:30,8/16/20 22:00,Sleep
8/17/20 4:30,8/17/20 5:00,Wake up
8/17/20 5:00,8/17/20 5:30,Go to bathroom
8/17/20 6:30,8/17/20 7:00,Cook
8/17/20 7:00,8/17/20 7:30,Eat
8/17/20 8:00,8/17/20 8:30,Clean
8/17/20 9:30,8/17/20 10:00,Eat
8/17/20 10:30,8/17/20 11:00,Go to bathroom
8/17/20 11:00,8/17/20 11:30,Cook
8/17/20 11:30,8/17/20 12:00,Eat
8/17/20 19:30,8/17/20 20:00,Go to bathroom
8/17/20 20:00,8/17/20 20:30,Go to bathroom
8/17/20 20:30,8/17/20 21:00,Eat
8/17/20 21:00,8/17/20 21:30,Drink
8/17/20 21:30,8/17/20 22:00,Sleep
8/18/20 6:30,8/18/20 7:00,Wake up
8/18/20 6:30,8/18/20 7:00,Go to bathroom
8/18/20 7:00,8/18/20 7:30,Take medicine
8/18/20 7:00,8/18/20 7:30,Drink
8/18/20 8:00,8/18/20 8:30,Go to bathroom
8/18/20 11:30,8/18/20 12:00,Go to bathroom
8/18/20 12:30,8/18/20 13:00,Eat
8/18/20 12:30,8/18/20 13:00,Cook
8/18/20 13:30,8/18/20 14:00,Clean
8/18/20 14:00,8/18/20 14:30,Go to bathroom
8/18/20 16:00,8/18/20 16:30,Go to bathroom
8/18/20 17:30,8/18/20 18:00,Cook
8/18/20 18:00,8/18/20 18:30,Eat
8/18/20 18:30,8/18/20 19:00,Eat
8/18/20 19:00,8/18/20 19:30,Clean
8/18/20 21:00,8/18/20 21:30,Sleep
8/19/20 6:00,8/19/20 6:30,Wake up
8/19/20 6:00,8/19/20 6:30,Eat
8/19/20 7:00,8/19/20 7:30,Take medicine
8/19/20 7:30,8/19/20 8:00,Cook
8/19/20 8:00,8/19/20 8:30,Eat
8/19/20 8:30,8/19/20 9:00,Eat
8/19/20 15:00,8/19/20 15:30,Drink
8/19/20 17:00,8/19/20 17:30,Cook
8/19/20 17:30,8/19/20 18:00,Eat
8/19/20 18:00,8/19/20 18:30,Eat
8/19/20 18:30,8/19/20 19:00,Take medicine
8/19/20 19:00,8/19/20 19:30,Clean
8/19/20 20:30,8/19/20 21:00,Sleep
8/20/20 6:30,8/20/20 7:00,Eat
8/21/20 8:30,8/21/20 9:00,Wake up
8/21/20 9:00,8/21/20 9:30,Eat
8/21/20 11:00,8/21/20 11:30,Cook
8/21/20 11:30,8/21/20 12:00,Cook
8/21/20 12:00,8/21/20 12:30,Eat
8/21/20 12:30,8/21/20 13:00,Eat
8/21/20 13:00,8/21/20 13:30,Eat
8/21/20 16:00,8/21/20 16:30,Cook
8/21/20 16:30,8/21/20 17:00,Eat
8/21/20 17:00,8/21/20 17:30,Go to bathroom
8/21/20 18:00,8/21/20 18:30,Clean
8/21/20 20:00,8/21/20 20:30,Cook
8/21/20 21:00,8/21/20 21:30,Eat
8/21/20 21:30,8/21/20 22:00,Eat
8/21/20 22:00,8/21/20 22:30,Sleep
8/22/20 7:00,8/22/20 7:30,Cook
8/22/20 7:00,8/22/20 7:30,Go to bathroom
8/22/20 7:00,8/22/20 7:30,Take medicine
8/22/20 7:30,8/22/20 8:00,Eat
8/22/20 8:30,8/22/20 9:00,Go to bathroom
8/22/20 9:00,8/22/20 9:30,Eat
8/22/20 9:30,8/22/20 10:00,Eat
8/22/20 11:00,8/22/20 11:30,Cook
8/22/20 11:30,8/22/20 12:00,Eat
8/22/20 12:00,8/22/20 12:30,Eat
8/22/20 12:30,8/22/20 13:00,Eat
8/22/20 13:30,8/22/20 14:00,Clean
8/22/20 16:00,8/22/20 16:30,Drink
8/22/20 17:30,8/22/20 18:00,Eat
8/22/20 18:00,8/22/20 18:30,Sleep
8/23/20 6:30,8/23/20 7:00,Wake up
8/23/20 7:00,8/23/20 7:30,Cook
8/23/20 7:00,8/23/20 7:30,Eat
8/23/20 7:00,8/23/20 7:30,Take medicine
8/23/20 7:30,8/23/20 8:00,Eat
8/23/20 8:00,8/23/20 8:30,Eat
8/23/20 8:30,8/23/20 9:00,Clean
8/23/20 10:00,8/23/20 10:30,Drink
8/23/20 16:00,8/23/20 16:30,Cook
8/23/20 16:00,8/23/20 16:30,Cook
8/23/20 16:30,8/23/20 17:00,Eat
8/23/20 17:30,8/23/20 18:00,Cook
8/23/20 18:00,8/23/20 18:30,Sleep
8/24/20 7:30,8/24/20 8:00,Cook
8/24/20 7:30,8/24/20 8:00,Eat
8/24/20 8:00,8/24/20 8:30,Take medicine
8/24/20 8:00,8/24/20 8:30,Go to bathroom
8/24/20 9:30,8/24/20 10:00,Go to bathroom
8/24/20 10:30,8/24/20 11:00,Eat
8/24/20 11:30,8/24/20 12:00,Cook
8/24/20 12:00,8/24/20 12:30,Eat
8/24/20 12:30,8/24/20 13:00,Eat
8/24/20 13:30,8/24/20 14:00,Clean
8/24/20 13:30,8/24/20 14:00,Take medicine
8/24/20 16:00,8/24/20 16:30,Drink
8/24/20 18:30,8/24/20 19:00,Cook
8/24/20 19:00,8/24/20 19:30,Eat
8/24/20 20:30,8/24/20 21:00,Sleep
8/25/20 6:30,8/25/20 7:00,Wake up
8/25/20 7:00,8/25/20 7:30,Eat
8/25/20 8:30,8/25/20 9:00,Eat
8/25/20 9:00,8/25/20 9:30,Go to bathroom
8/25/20 10:00,8/25/20 10:30,Go to bathroom
8/25/20 11:00,8/25/20 11:30,Cook
8/25/20 11:30,8/25/20 12:00,Eat
8/25/20 13:00,8/25/20 13:30,Drink
8/25/20 13:30,8/25/20 14:00,Drink
8/25/20 18:00,8/25/20 18:30,Cook
8/25/20 18:30,8/25/20 19:00,Eat
8/25/20 19:00,8/25/20 19:30,Eat
8/25/20 20:00,8/25/20 20:30,Clean
8/25/20 20:30,8/25/20 21:00,Sleep
8/26/20 5:00,8/26/20 5:30,Wake up
8/26/20 5:30,8/26/20 6:00,Cook
8/26/20 7:00,8/26/20 7:30,Take medicine
8/26/20 7:00,8/26/20 7:30,Eat
8/26/20 7:30,8/26/20 8:00,Eat
8/26/20 9:00,8/26/20 9:30,Cook
8/26/20 9:30,8/26/20 10:00,Cook
8/26/20 10:00,8/26/20 10:30,Go to bathroom
8/26/20 11:00,8/26/20 11:30,Go to bathroom
