start,end,labelName
2020-08-07 00:00:00,2020-08-07 12:00:00,Sleep
2020-08-07 12:00:00,2020-08-07 12:30:00,Wake up
2020-08-07 12:00:00,2020-08-07 12:30:00,Go to bathroom
2020-08-07 12:00:00,2020-08-07 12:30:00,Cook
2020-08-12 00:00:00,2020-08-12 12:00:00,Sleep
2020-08-12 12:00:00,2020-08-12 12:30:00,Wake up
2020-08-12 12:00:00,2020-08-12 12:30:00,Go to bathroom
2020-08-26 00:00:00,2020-08-26 16:30:00,Sleep
2020-08-26 16:30:00,2020-08-26 17:00:00,Wake up
2020-08-26 16:30:00,2020-08-26 17:00:00,Go to bathroom
2020-10-29 00:00:00,2020-10-29 12:30:00,Sleep
2020-10-29 12:00:00,2020-10-29 12:30:00,Wake up
2020-10-29 12:30:00,2020-10-29 13:00:00,Eat
2020-10-29 12:30:00,2020-10-29 13:00:00,Go to bathroom
2020-10-29 12:30:00,2020-10-29 13:00:00,Take medicine
