start,end,labelName
"2020/09/25 17:00:00","2020/09/25 17:30:00","Go to bathroom"
"2020/09/25 17:00:00","2020/09/25 17:30:00","Take medicine"
"2020/09/26 10:00:00","2020/09/26 10:30:00","Go to bathroom"
"2020/09/26 10:30:00","2020/09/26 11:00:00","Wake up"
"2020/09/26 11:00:00","2020/09/26 11:30:00",Eat
"2020/09/26 11:00:00","2020/09/26 11:30:00","Go to bathroom"
"2020/09/26 12:30:00","2020/09/26 13:00:00","Go to bathroom"
"2020/09/26 12:30:00","2020/09/26 13:00:00",Eat
"2020/09/26 13:00:00","2020/09/26 13:30:00",Clean
"2020/09/26 14:30:00","2020/09/26 15:00:00","Go to bathroom"
"2020/09/26 16:00:00","2020/09/26 16:30:00","Go to bathroom"
"2020/09/26 17:00:00","2020/09/26 17:30:00",Sleep
"2020/09/27 11:00:00","2020/09/27 11:30:00","Wake up"
"2020/09/27 11:30:00","2020/09/27 12:00:00","Go to bathroom"
"2020/09/27 12:30:00","2020/09/27 13:00:00","Go to bathroom"
"2020/09/27 17:30:00","2020/09/27 18:00:00",Clean
"2020/09/27 19:00:00","2020/09/27 19:30:00",Sleep
"2020/09/28 07:30:00","2020/09/28 08:00:00","Wake up"
"2020/09/28 08:00:00","2020/09/28 08:30:00",Eat
"2020/09/28 09:00:00","2020/09/28 09:30:00","Go walk"
"2020/09/28 12:30:00","2020/09/28 13:00:00","Go to bathroom"
"2020/09/28 13:30:00","2020/09/28 14:00:00","Go to bathroom"
"2020/09/28 18:00:00","2020/09/28 18:30:00","Go to bathroom"
"2020/09/29 08:00:00","2020/09/29 08:30:00","Wake up"
"2020/09/29 08:00:00","2020/09/29 08:30:00",Eat
"2020/09/29 08:30:00","2020/09/29 09:00:00","Go to bathroom"
"2020/09/29 09:00:00","2020/09/29 09:30:00","Take medicine"
"2020/09/29 10:30:00","2020/09/29 11:00:00",Eat
"2020/09/29 10:30:00","2020/09/29 11:00:00","Go to bathroom"
"2020/09/29 17:30:00","2020/09/29 18:00:00","Go to bathroom"
"2020/09/29 23:30:00",2020/09/30,Sleep
"2020/09/30 08:30:00","2020/09/30 09:00:00","Wake up"
"2020/09/30 09:00:00","2020/09/30 09:30:00","Take medicine"
