start,end,labelName
2020-09-21 14:00:00,2020-09-21 14:30:00,Take shower
2020-09-21 14:30:00,2020-09-21 15:00:00,Take shower
2020-09-21 15:00:00,2020-09-21 15:30:00,Go to bathroom
2020-09-23 09:30:00,2020-09-23 10:00:00,Wake up
2020-09-23 10:30:00,2020-09-23 11:00:00,Take medicine
2020-09-23 11:00:00,2020-09-23 11:30:00,Cook
2020-09-23 11:30:00,2020-09-23 12:00:00,Eat
2020-09-23 15:00:00,2020-09-23 15:30:00,Eat
2020-09-23 18:00:00,2020-09-23 18:30:00,Cook
2020-09-23 18:30:00,2020-09-23 19:00:00,Eat
2020-09-23 22:00:00,2020-09-23 22:30:00,Drink
2020-09-23 23:30:00,2020-09-24 00:00:00,Sleep
2020-09-24 07:30:00,2020-09-24 08:00:00,Wake up
2020-09-24 08:30:00,2020-09-24 09:00:00,Drink
2020-09-24 09:30:00,2020-09-24 10:00:00,Cook
2020-09-24 10:00:00,2020-09-24 10:30:00,Eat
2020-09-24 12:30:00,2020-09-24 13:00:00,Eat
2020-09-24 13:30:00,2020-09-24 14:00:00,Wash dishes
2020-09-24 16:30:00,2020-09-24 17:00:00,Cook
2020-09-24 17:30:00,2020-09-24 18:00:00,Eat
2020-09-24 18:00:00,2020-09-24 18:30:00,Go to bathroom
2020-09-24 20:00:00,2020-09-24 20:30:00,Eat
2020-09-24 22:30:00,2020-09-24 23:00:00,Take medicine
2020-09-24 23:30:00,2020-09-25 00:00:00,Wash dishes
2020-09-25 02:30:00,2020-09-25 03:00:00,Sleep
2020-09-25 09:00:00,2020-09-25 09:30:00,Wake up
2020-09-25 10:00:00,2020-09-25 10:30:00,Eat
2020-09-25 10:30:00,2020-09-25 11:00:00,Cook
2020-09-25 12:00:00,2020-09-25 12:30:00,Eat
2020-09-25 15:00:00,2020-09-25 15:30:00,Cook
2020-09-25 17:00:00,2020-09-25 17:30:00,Cook
2020-09-25 18:00:00,2020-09-25 18:30:00,Eat
2020-09-25 21:30:00,2020-09-25 22:00:00,Sleep
2020-09-26 19:00:00,2020-09-26 19:30:00,Cook
2020-09-26 20:30:00,2020-09-26 21:00:00,Eat
2020-09-28 10:30:00,2020-09-28 11:00:00,Wake up
2020-09-28 11:30:00,2020-09-28 12:00:00,Take medicine
2020-09-28 12:00:00,2020-09-28 12:30:00,Cook
2020-09-28 13:00:00,2020-09-28 13:30:00,Eat
2020-09-28 13:30:00,2020-09-28 14:00:00,Drink
2020-09-28 16:00:00,2020-09-28 16:30:00,Cook
2020-09-28 18:30:00,2020-09-28 19:00:00,Eat
