start,end,labelName
2020-10-19 12:00:00,2020-10-19 12:30:00,Wake up
2020-10-19 12:00:00,2020-10-19 12:30:00,Go to bathroom
2020-10-19 13:30:00,2020-10-19 14:00:00,Take shower
2020-10-19 14:00:00,2020-10-19 14:30:00,Eat
2020-10-19 15:30:00,2020-10-19 16:00:00,Go to bathroom
2020-10-19 17:00:00,2020-10-19 17:30:00,Eat
2020-10-19 17:00:00,2020-10-19 17:30:00,Go to bathroom
2020-10-19 17:00:00,2020-10-19 17:30:00,Eat
2020-10-19 17:30:00,2020-10-19 18:00:00,Go to bathroom
2020-10-19 18:00:00,2020-10-19 18:30:00,Wash dishes
2020-10-20 04:30:00,2020-10-20 05:00:00,Wake up
2020-10-20 04:30:00,2020-10-20 05:00:00,Go to bathroom
2020-10-20 06:30:00,2020-10-20 07:00:00,Eat
2020-10-20 06:30:00,2020-10-20 07:00:00,Go to bathroom
2020-10-20 06:30:00,2020-10-20 07:00:00,Take shower
2020-10-20 08:00:00,2020-10-20 08:30:00,Go to bathroom
2020-10-20 08:00:00,2020-10-20 08:30:00,Eat
2020-10-20 08:00:00,2020-10-20 08:30:00,Take medicine
2020-10-20 09:00:00,2020-10-20 09:30:00,Cook
2020-10-20 09:00:00,2020-10-20 09:30:00,Eat
2020-10-20 09:30:00,2020-10-20 10:00:00,Go to bathroom
2020-10-20 10:30:00,2020-10-20 11:00:00,Take medicine
2020-10-20 10:30:00,2020-10-20 11:00:00,Go to bathroom
2020-10-20 11:30:00,2020-10-20 12:00:00,Wash dishes
2020-10-20 12:30:00,2020-10-20 13:00:00,Go to bathroom
2020-10-20 17:30:00,2020-10-20 18:00:00,Eat
2020-10-20 17:30:00,2020-10-20 18:00:00,Wash dishes
2020-10-21 04:00:00,2020-10-21 04:30:00,Wake up
2020-10-21 04:30:00,2020-10-21 05:00:00,Go to bathroom
2020-10-21 06:30:00,2020-10-21 07:00:00,Eat
2020-10-21 06:30:00,2020-10-21 07:00:00,Go to bathroom
2020-10-21 06:30:00,2020-10-21 07:00:00,Wash dishes
2020-10-21 08:00:00,2020-10-21 08:30:00,Go to bathroom
