start,end,labelName
"2020/09/21 14:30:00","2020/09/21 15:00:00","Go to bathroom"
"2020/09/23 11:30:00","2020/09/23 12:00:00","Go to bathroom"
"2020/09/23 11:30:00","2020/09/23 12:00:00","Take medicine"
"2020/09/23 11:30:00","2020/09/23 12:00:00",Drink
"2020/09/23 12:00:00","2020/09/23 12:30:00",Cook
"2020/09/23 13:00:00","2020/09/23 13:30:00","Take medicine"
"2020/09/23 14:00:00","2020/09/23 14:30:00",Cook
"2020/09/24 14:30:00","2020/09/24 15:00:00","Go to bathroom"
"2020/09/24 16:00:00","2020/09/24 16:30:00",Clean
"2020/09/24 16:30:00","2020/09/24 17:00:00",Clean
"2020/09/24 18:00:00","2020/09/24 18:30:00",Cook
"2020/09/24 19:00:00","2020/09/24 19:30:00","Go to bathroom"
"2020/09/24 19:30:00","2020/09/24 20:00:00","Go to bathroom"
"2020/09/24 20:00:00","2020/09/24 20:30:00",Sleep
"2020/09/25 08:00:00","2020/09/25 08:30:00","Wake up"
"2020/09/25 08:30:00","2020/09/25 09:00:00","Go to bathroom"
"2020/09/25 08:30:00","2020/09/25 09:00:00",Cook
"2020/09/30 07:00:00","2020/09/30 07:30:00","Wake up"
"2020/09/30 13:00:00","2020/09/30 13:30:00",Eat
"2020/09/30 14:00:00","2020/09/30 14:30:00",Clean
"2020/09/30 15:30:00","2020/09/30 16:00:00",Clean
"2020/09/30 16:30:00","2020/09/30 17:00:00","Go to bathroom"
"2020/09/30 18:00:00","2020/09/30 18:30:00","Go to bathroom"
"2020/09/30 23:30:00",2020/10/01,Sleep
"2020/10/01 04:00:00","2020/10/01 04:30:00","Go to bathroom"
"2020/10/01 06:00:00","2020/10/01 06:30:00","Wake up"
"2020/10/01 07:00:00","2020/10/01 07:30:00",Eat
"2020/10/01 09:30:00","2020/10/01 10:00:00","Take medicine"
"2020/10/02 12:00:00","2020/10/02 12:30:00",Cook
"2020/10/02 17:00:00","2020/10/02 17:30:00",Cook
"2020/10/05 17:30:00","2020/10/05 18:00:00",Cook
"2020/10/05 17:30:00","2020/10/05 18:00:00",Clean
"2020/10/06 11:00:00","2020/10/06 11:30:00","Go to bathroom"
"2020/10/06 11:00:00","2020/10/06 11:30:00",Cook
"2020/10/07 18:00:00","2020/10/07 18:30:00","Go to bathroom"
