start,end,labelName
2020-09-21 15:30:00,2020-09-21 16:00:00,Go to bathroom
2020-09-22 15:00:00,2020-09-22 15:30:00,Take medicine
2020-09-22 17:30:00,2020-09-22 18:00:00,Go to bathroom
2020-09-23 07:00:00,2020-09-23 07:30:00,Go to bathroom
2020-09-25 07:00:00,2020-09-25 07:30:00,Go to bathroom
2020-10-13 15:30:00,2020-10-13 16:00:00,Go to bathroom
2020-10-13 16:00:00,2020-10-13 16:30:00,Go walk
2020-10-13 16:30:00,2020-10-13 17:00:00,Go walk
2020-10-13 17:00:00,2020-10-13 17:30:00,Go walk
2020-10-13 17:30:00,2020-10-13 18:00:00,Clean
2020-11-26 15:30:00,2020-11-26 16:00:00,Cook
2020-11-26 16:00:00,2020-11-26 16:30:00,Cook
2020-11-26 16:30:00,2020-11-26 17:00:00,Eat
2020-11-26 17:00:00,2020-11-26 17:30:00,Eat
2020-11-26 17:30:00,2020-11-26 18:00:00,Eat
2020-11-26 18:00:00,2020-11-26 18:30:00,Eat
2020-11-26 18:30:00,2020-11-26 19:00:00,Eat
2020-11-26 19:00:00,2020-11-26 19:30:00,Clean
2020-11-27 01:00:00,2020-11-27 01:30:00,Sleep
2020-11-27 01:30:00,2020-11-27 02:00:00,Sleep
2020-11-27 02:00:00,2020-11-27 02:30:00,Sleep
2020-11-27 02:30:00,2020-11-27 03:00:00,Sleep
2020-11-27 03:00:00,2020-11-27 03:30:00,Sleep
2020-11-27 03:30:00,2020-11-27 04:00:00,Sleep
2020-11-27 04:00:00,2020-11-27 04:30:00,Sleep
2020-11-27 04:30:00,2020-11-27 05:00:00,Sleep
2020-11-27 05:00:00,2020-11-27 05:30:00,Sleep
2020-11-27 05:30:00,2020-11-27 06:00:00,Sleep
2020-11-27 06:00:00,2020-11-27 06:30:00,Wake up
2020-11-27 06:30:00,2020-11-27 07:00:00,Go to bathroom
2020-11-27 07:00:00,2020-11-27 07:30:00,Take shower
2020-11-27 07:30:00,2020-11-27 08:00:00,Take shower
2020-11-27 08:00:00,2020-11-27 08:30:00,Drink
2020-11-27 09:00:00,2020-11-27 09:30:00,Cook
2020-11-27 09:30:00,2020-11-27 10:00:00,Cook
2020-11-27 10:00:00,2020-11-27 10:30:00,Eat
2020-11-27 10:30:00,2020-11-27 11:00:00,Eat
2020-11-27 11:00:00,2020-11-27 11:30:00,Cook
2020-11-27 11:30:00,2020-11-27 12:00:00,Clean
2020-11-27 11:30:00,2020-11-27 12:00:00,Go to bathroom
2020-11-27 12:00:00,2020-11-27 12:30:00,Go to bathroom
2020-11-27 12:30:00,2020-11-27 13:00:00,Clean
2020-11-27 13:00:00,2020-11-27 13:30:00,Go walk
2020-11-27 13:30:00,2020-11-27 14:00:00,Go walk
2020-11-27 14:00:00,2020-11-27 14:30:00,Drink
2020-11-27 14:30:00,2020-11-27 15:00:00,Eat
2020-11-27 15:00:00,2020-11-27 15:30:00,Go to bathroom
2020-11-27 15:00:00,2020-11-27 15:30:00,Cook
2020-11-27 15:30:00,2020-11-27 16:00:00,Cook
2020-11-27 15:30:00,2020-11-27 16:00:00,Eat
2020-11-27 16:00:00,2020-11-27 16:30:00,Go to bathroom
2020-11-27 17:00:00,2020-11-27 17:30:00,Cook
