start,end,labelName
2020-08-12 12:30:00,2020-08-12 13:00:00,Eat
2020-08-12 12:30:00,2020-08-12 13:00:00,Take medicine
2020-08-12 15:30:00,2020-08-12 16:00:00,Take medicine
2020-08-12 16:00:00,2020-08-12 16:30:00,Drink
2020-08-12 21:00:00,2020-08-12 21:30:00,Wash dishes
2020-08-12 23:30:00,2020-08-13 00:00:00,Go to bathroom
2020-08-12 23:30:00,2020-08-13 00:00:00,Sleep
2020-08-13 05:00:00,2020-08-13 05:30:00,Wake up
2020-08-13 05:30:00,2020-08-13 06:00:00,Go to bathroom
2020-08-13 08:00:00,2020-08-13 08:30:00,Go to bathroom
2020-08-13 09:30:00,2020-08-13 10:00:00,Go to bathroom
2020-08-13 10:00:00,2020-08-13 10:30:00,Cook
2020-08-13 10:00:00,2020-08-13 10:30:00,Eat
2020-08-13 11:30:00,2020-08-13 12:00:00,Eat
2020-08-13 16:00:00,2020-08-13 16:30:00,Cook
2020-08-13 17:30:00,2020-08-13 18:00:00,Eat
2020-08-13 18:00:00,2020-08-13 18:30:00,Go to bathroom
2020-08-13 19:00:00,2020-08-13 19:30:00,Wash dishes
2020-08-13 20:00:00,2020-08-13 20:30:00,Sleep
2020-08-14 03:00:00,2020-08-14 03:30:00,Wake up
2020-08-14 05:00:00,2020-08-14 05:30:00,Cook
2020-08-14 05:30:00,2020-08-14 06:00:00,Wash dishes
2020-08-14 07:30:00,2020-08-14 08:00:00,Eat
2020-08-14 07:30:00,2020-08-14 08:00:00,Go to bathroom
2020-08-14 11:30:00,2020-08-14 12:00:00,Eat
2020-08-14 12:00:00,2020-08-14 12:30:00,Take medicine
2020-08-14 14:30:00,2020-08-14 15:00:00,Take medicine
2020-08-14 14:30:00,2020-08-14 15:00:00,Cook
2020-08-14 14:30:00,2020-08-14 15:00:00,Eat
2020-08-14 16:00:00,2020-08-14 16:30:00,Wash dishes
2020-08-14 19:00:00,2020-08-14 19:30:00,Take medicine
2020-08-14 22:30:00,2020-08-14 23:00:00,Sleep
2020-08-15 02:30:00,2020-08-15 03:00:00,Wake up
2020-08-15 04:30:00,2020-08-15 05:00:00,Go to bathroom
2020-08-15 05:30:00,2020-08-15 06:00:00,Cook
2020-08-15 07:00:00,2020-08-15 07:30:00,Eat
2020-08-15 08:00:00,2020-08-15 08:30:00,Wash dishes
2020-08-15 09:00:00,2020-08-15 09:30:00,Cook
2020-08-15 10:00:00,2020-08-15 10:30:00,Eat
2020-08-15 15:30:00,2020-08-15 16:00:00,Eat
2020-08-15 17:30:00,2020-08-15 18:00:00,Go to bathroom
2020-08-15 20:00:00,2020-08-15 20:30:00,Eat
2020-08-15 21:30:00,2020-08-15 22:00:00,Sleep
2020-08-16 03:00:00,2020-08-16 03:30:00,Wake up
2020-08-16 03:00:00,2020-08-16 03:30:00,Go to bathroom
2020-08-16 05:00:00,2020-08-16 05:30:00,Go to bathroom
2020-08-16 08:30:00,2020-08-16 09:00:00,Go to bathroom
2020-08-16 09:00:00,2020-08-16 09:30:00,Eat
2020-08-16 09:00:00,2020-08-16 09:30:00,Take medicine
2020-08-16 10:30:00,2020-08-16 11:00:00,Go to bathroom
2020-08-16 12:30:00,2020-08-16 13:00:00,Go to bathroom
2020-08-16 12:30:00,2020-08-16 13:00:00,Wash dishes
2020-08-16 16:00:00,2020-08-16 16:30:00,Cook
2020-08-16 16:30:00,2020-08-16 17:00:00,Eat
2020-08-16 17:00:00,2020-08-16 17:30:00,Go to bathroom
2020-08-16 18:00:00,2020-08-16 18:30:00,Sleep
2020-08-17 05:00:00,2020-08-17 05:30:00,Wake up
2020-08-17 06:30:00,2020-08-17 07:00:00,Go to bathroom
2020-08-17 06:30:00,2020-08-17 07:00:00,Cook
2020-08-17 07:00:00,2020-08-17 07:30:00,Eat
2020-08-17 09:00:00,2020-08-17 09:30:00,Go to bathroom
2020-08-17 09:30:00,2020-08-17 10:00:00,Eat
2020-08-17 11:00:00,2020-08-17 11:30:00,Eat
2020-08-17 12:00:00,2020-08-17 12:30:00,Go to bathroom
2020-08-17 14:30:00,2020-08-17 15:00:00,Wash dishes
2020-08-17 15:00:00,2020-08-17 15:30:00,Take medicine
2020-08-17 17:30:00,2020-08-17 18:00:00,Go to bathroom
2020-08-17 20:30:00,2020-08-17 21:00:00,Go to bathroom
2020-08-17 21:00:00,2020-08-17 21:30:00,Sleep
2020-08-18 03:00:00,2020-08-18 03:30:00,Wake up
2020-08-18 06:00:00,2020-08-18 06:30:00,Go to bathroom
2020-08-18 08:00:00,2020-08-18 08:30:00,Eat
2020-08-19 12:00:00,2020-08-19 12:30:00,Eat
2020-08-19 16:30:00,2020-08-19 17:00:00,Cook
2020-08-19 19:00:00,2020-08-19 19:30:00,Go to bathroom
2020-08-19 19:00:00,2020-08-19 19:30:00,Cook
2020-08-19 20:00:00,2020-08-19 20:30:00,Eat
2020-08-19 23:00:00,2020-08-19 23:30:00,Sleep
2020-08-20 00:30:00,2020-08-20 01:00:00,Sleep
2020-08-20 03:00:00,2020-08-20 03:30:00,Go to bathroom
2020-08-20 06:00:00,2020-08-20 06:30:00,Cook
2020-08-20 07:00:00,2020-08-20 07:30:00,Eat
2020-08-20 09:00:00,2020-08-20 09:30:00,Wash dishes
2020-08-20 10:00:00,2020-08-20 10:30:00,Go to bathroom
2020-08-20 11:30:00,2020-08-20 12:00:00,Take medicine
2020-08-20 14:30:00,2020-08-20 15:00:00,Eat
2020-08-20 17:30:00,2020-08-20 18:00:00,Eat
2020-08-20 18:00:00,2020-08-20 18:30:00,Go to bathroom
2020-08-21 06:00:00,2020-08-21 06:30:00,Wake up
2020-08-21 07:00:00,2020-08-21 07:30:00,Eat
2020-08-21 09:00:00,2020-08-21 09:30:00,Go to bathroom
2020-08-21 10:30:00,2020-08-21 11:00:00,Eat
2020-08-21 12:00:00,2020-08-21 12:30:00,Take medicine
2020-08-21 12:30:00,2020-08-21 13:00:00,Wash dishes
2020-08-21 16:30:00,2020-08-21 17:00:00,Go to bathroom
2020-08-21 18:00:00,2020-08-21 18:30:00,Eat
2020-08-21 19:00:00,2020-08-21 19:30:00,Go to bathroom
2020-08-21 21:30:00,2020-08-21 22:00:00,Go to bathroom
2020-08-21 22:00:00,2020-08-21 22:30:00,Sleep
2020-08-22 03:00:00,2020-08-22 03:30:00,Wake up
2020-08-22 06:30:00,2020-08-22 07:00:00,Go to bathroom
2020-08-22 07:30:00,2020-08-22 08:00:00,Eat
2020-08-22 09:00:00,2020-08-22 09:30:00,Wash dishes
2020-08-22 12:30:00,2020-08-22 13:00:00,Go to bathroom
2020-08-22 13:00:00,2020-08-22 13:30:00,Eat
2020-08-22 14:30:00,2020-08-22 15:00:00,Go to bathroom
2020-08-22 14:30:00,2020-08-22 15:00:00,Take medicine
2020-08-22 15:30:00,2020-08-22 16:00:00,Eat
2020-08-22 19:00:00,2020-08-22 19:30:00,Sleep
2020-08-23 03:00:00,2020-08-23 03:30:00,Wake up
2020-08-23 05:00:00,2020-08-23 05:30:00,Go to bathroom
2020-08-23 05:30:00,2020-08-23 06:00:00,Eat
2020-08-24 16:00:00,2020-08-24 16:30:00,Go to bathroom
2020-08-24 19:00:00,2020-08-24 19:30:00,Go to bathroom
2020-08-24 19:00:00,2020-08-24 19:30:00,Eat
2020-08-24 20:30:00,2020-08-24 21:00:00,Sleep
2020-08-25 03:00:00,2020-08-25 03:30:00,Wake up
2020-08-25 03:00:00,2020-08-25 03:30:00,Go to bathroom
2020-08-25 06:00:00,2020-08-25 06:30:00,Eat
2020-08-25 08:30:00,2020-08-25 09:00:00,Eat
2020-08-25 11:00:00,2020-08-25 11:30:00,Go to bathroom
2020-08-25 11:30:00,2020-08-25 12:00:00,Take medicine
2020-08-25 12:30:00,2020-08-25 13:00:00,Go to bathroom
2020-08-25 13:00:00,2020-08-25 13:30:00,Eat
2020-08-25 21:00:00,2020-08-25 21:30:00,Sleep
2020-08-26 04:30:00,2020-08-26 05:00:00,Wake up
2020-08-26 04:30:00,2020-08-26 05:00:00,Go to bathroom
2020-08-26 07:30:00,2020-08-26 08:00:00,Go to bathroom
2020-08-26 09:00:00,2020-08-26 09:30:00,Go to bathroom
2020-08-26 11:30:00,2020-08-26 12:00:00,Wash dishes
2020-08-26 12:30:00,2020-08-26 13:00:00,Go to bathroom
2020-08-26 19:30:00,2020-08-26 20:00:00,Sleep
2020-08-27 02:00:00,2020-08-27 02:30:00,Go to bathroom
2020-08-27 03:00:00,2020-08-27 03:30:00,Go to bathroom
2020-08-27 06:00:00,2020-08-27 06:30:00,Go to bathroom
2020-08-27 07:00:00,2020-08-27 07:30:00,Cook
2020-08-27 07:00:00,2020-08-27 07:30:00,Eat
2020-08-27 07:30:00,2020-08-27 08:00:00,Take medicine
2020-08-27 09:00:00,2020-08-27 09:30:00,Eat
2020-08-27 09:30:00,2020-08-27 10:00:00,Take medicine
2020-08-27 10:00:00,2020-08-27 10:30:00,Go to bathroom
2020-08-27 11:00:00,2020-08-27 11:30:00,Wash dishes
2020-08-27 16:00:00,2020-08-27 16:30:00,Eat
2020-08-27 16:00:00,2020-08-27 16:30:00,Go to bathroom
2020-08-27 18:00:00,2020-08-27 18:30:00,Take medicine
2020-08-27 19:00:00,2020-08-27 19:30:00,Go to bathroom
2020-08-27 21:00:00,2020-08-27 21:30:00,Sleep
2020-08-28 05:00:00,2020-08-28 05:30:00,Wake up
