start,end,labelName
2020-09-24 17:30:00,2020-09-24 18:00:00,Go to bathroom
2020-09-24 19:00:00,2020-09-24 19:30:00,Go to bathroom
2020-09-24 20:00:00,2020-09-24 20:30:00,Eat
2020-09-24 20:00:00,2020-09-24 20:30:00,Go to bathroom
2020-09-24 20:30:00,2020-09-24 21:00:00,Go to bathroom
2020-09-24 21:00:00,2020-09-24 21:30:00,Take medicine
2020-09-24 21:00:00,2020-09-24 21:30:00,Sleep
2020-09-25 07:30:00,2020-09-25 08:00:00,Go to bathroom
2020-09-27 08:30:00,2020-09-27 09:00:00,Go to bathroom
2020-09-28 11:00:00,2020-09-28 11:30:00,Wake up
2020-09-28 12:00:00,2020-09-28 12:30:00,Cook
2020-09-28 12:00:00,2020-09-28 12:30:00,Eat
2020-09-28 14:00:00,2020-09-28 14:30:00,Clean
2020-09-28 15:30:00,2020-09-28 16:00:00,Go to bathroom
2020-09-28 17:30:00,2020-09-28 18:00:00,Eat
2020-09-28 18:00:00,2020-09-28 18:30:00,Clean
2020-09-28 19:30:00,2020-09-28 20:00:00,Cook
2020-09-28 19:30:00,2020-09-28 20:00:00,Eat
2020-09-28 20:00:00,2020-09-28 20:30:00,Go to bathroom
2020-09-28 20:30:00,2020-09-28 21:00:00,Clean
2020-09-28 21:00:00,2020-09-28 21:30:00,Take medicine
2020-09-28 21:30:00,2020-09-28 22:00:00,Sleep
2020-09-29 06:30:00,2020-09-29 07:00:00,Wake up
2020-09-29 06:30:00,2020-09-29 07:00:00,Eat
2020-09-29 07:00:00,2020-09-29 07:30:00,Eat
2020-09-29 07:30:00,2020-09-29 08:00:00,Eat
2020-09-29 08:00:00,2020-09-29 08:30:00,Eat
2020-09-29 09:00:00,2020-09-29 09:30:00,Go to bathroom
2020-09-29 10:30:00,2020-09-29 11:00:00,Go to bathroom
2020-09-29 13:00:00,2020-09-29 13:30:00,Eat
2020-09-29 14:30:00,2020-09-29 15:00:00,Eat
2020-09-29 14:30:00,2020-09-29 15:00:00,Go to bathroom
2020-09-29 16:00:00,2020-09-29 16:30:00,Go to bathroom
2020-09-29 16:00:00,2020-09-29 16:30:00,Eat
2020-09-29 16:30:00,2020-09-29 17:00:00,Eat
2020-09-29 18:30:00,2020-09-29 19:00:00,Sleep
2020-09-30 15:00:00,2020-09-30 15:30:00,Go to bathroom
2020-09-30 15:30:00,2020-09-30 16:00:00,Eat
2020-09-30 16:00:00,2020-09-30 16:30:00,Eat
2020-09-30 16:30:00,2020-09-30 17:00:00,Eat
2020-09-30 17:00:00,2020-09-30 17:30:00,Cook
2020-09-30 17:00:00,2020-09-30 17:30:00,Clean
2020-09-30 19:30:00,2020-09-30 20:00:00,Eat
2020-09-30 20:00:00,2020-09-30 20:30:00,Eat
2020-09-30 20:00:00,2020-09-30 20:30:00,Clean
2020-09-30 20:30:00,2020-09-30 21:00:00,Wash dishes
2020-09-30 21:00:00,2020-09-30 21:30:00,Sleep
2020-10-01 08:00:00,2020-10-01 08:30:00,Wake up
2020-10-01 09:00:00,2020-10-01 09:30:00,Eat
2020-10-01 09:30:00,2020-10-01 10:00:00,Eat
2020-10-01 12:30:00,2020-10-01 13:00:00,Cook
2020-10-01 15:00:00,2020-10-01 15:30:00,Eat
2020-10-01 15:30:00,2020-10-01 16:00:00,Eat
2020-10-01 16:30:00,2020-10-01 17:00:00,Eat
2020-10-01 17:00:00,2020-10-01 17:30:00,Go to bathroom
2020-10-03 14:30:00,2020-10-03 15:00:00,Eat
2020-10-03 14:30:00,2020-10-03 15:00:00,Cook
2020-10-03 15:00:00,2020-10-03 15:30:00,Eat
2020-10-03 16:30:00,2020-10-03 17:00:00,Eat
2020-10-03 17:00:00,2020-10-03 17:30:00,Clean
2020-10-03 17:00:00,2020-10-03 17:30:00,Eat
2020-10-04 07:00:00,2020-10-04 07:30:00,Eat
2020-10-04 07:00:00,2020-10-04 07:30:00,Wake up
2020-10-04 08:00:00,2020-10-04 08:30:00,Eat
2020-10-04 08:00:00,2020-10-04 08:30:00,Clean
2020-10-04 11:00:00,2020-10-04 11:30:00,Eat
2020-10-04 11:00:00,2020-10-04 11:30:00,Drink
2020-10-04 13:00:00,2020-10-04 13:30:00,Cook
2020-10-04 13:30:00,2020-10-04 14:00:00,Go to bathroom
2020-10-04 14:30:00,2020-10-04 15:00:00,Cook
2020-10-04 15:00:00,2020-10-04 15:30:00,Eat
2020-10-04 16:00:00,2020-10-04 16:30:00,Eat
2020-10-04 16:00:00,2020-10-04 16:30:00,Go to bathroom
2020-10-04 16:30:00,2020-10-04 17:00:00,Eat
2020-10-04 17:30:00,2020-10-04 18:00:00,Eat
2020-10-04 18:00:00,2020-10-04 18:30:00,Go to bathroom
2020-10-04 18:30:00,2020-10-04 19:00:00,Clean
2020-10-04 19:30:00,2020-10-04 20:00:00,Clean
2020-10-04 20:00:00,2020-10-04 20:30:00,Sleep
2020-10-06 07:30:00,2020-10-06 08:00:00,Wake up
2020-10-06 08:30:00,2020-10-06 09:00:00,Eat
2020-10-06 14:00:00,2020-10-06 14:30:00,Cook
2020-10-06 14:00:00,2020-10-06 14:30:00,Eat
2020-10-06 15:00:00,2020-10-06 15:30:00,Cook
2020-10-06 15:30:00,2020-10-06 16:00:00,Eat
2020-10-06 16:00:00,2020-10-06 16:30:00,Eat
2020-10-06 19:00:00,2020-10-06 19:30:00,Eat
2020-10-06 19:30:00,2020-10-06 20:00:00,Clean
2020-10-06 20:30:00,2020-10-06 21:00:00,Take medicine
2020-10-06 21:30:00,2020-10-06 22:00:00,Sleep
2020-10-08 08:30:00,2020-10-08 09:00:00,Wake up
2020-10-08 08:30:00,2020-10-08 09:00:00,Eat
2020-10-08 09:00:00,2020-10-08 09:30:00,Cook
2020-10-08 11:00:00,2020-10-08 11:30:00,Eat
2020-10-08 11:30:00,2020-10-08 12:00:00,Eat
2020-10-08 15:30:00,2020-10-08 16:00:00,Cook
2020-10-08 16:00:00,2020-10-08 16:30:00,Eat
2020-10-08 17:00:00,2020-10-08 17:30:00,Cook
2020-10-08 17:30:00,2020-10-08 18:00:00,Eat
2020-10-08 17:30:00,2020-10-08 18:00:00,Clean
2020-10-09 08:00:00,2020-10-09 08:30:00,Go to bathroom
2020-10-09 08:00:00,2020-10-09 08:30:00,Wake up
2020-10-09 08:30:00,2020-10-09 09:00:00,Eat
2020-10-09 09:00:00,2020-10-09 09:30:00,Go to bathroom
2020-10-09 11:30:00,2020-10-09 12:00:00,Clean
2020-10-09 14:00:00,2020-10-09 14:30:00,Cook
2020-10-09 14:30:00,2020-10-09 15:00:00,Clean
2020-10-09 15:30:00,2020-10-09 16:00:00,Cook
2020-10-09 16:00:00,2020-10-09 16:30:00,Clean
2020-10-09 20:00:00,2020-10-09 20:30:00,Sleep
2020-10-10 12:30:00,2020-10-10 13:00:00,Cook
2020-10-10 13:00:00,2020-10-10 13:30:00,Cook
2020-10-10 13:30:00,2020-10-10 14:00:00,Eat
2020-10-10 14:30:00,2020-10-10 15:00:00,Cook
2020-10-10 15:00:00,2020-10-10 15:30:00,Cook
2020-10-10 15:30:00,2020-10-10 16:00:00,Eat
2020-10-10 18:00:00,2020-10-10 18:30:00,Cook
2020-10-10 18:30:00,2020-10-10 19:00:00,Eat
2020-10-14 14:30:00,2020-10-14 15:00:00,Cook
2020-10-14 15:00:00,2020-10-14 15:30:00,Eat
2020-10-14 15:30:00,2020-10-14 16:00:00,Eat
2020-10-14 16:30:00,2020-10-14 17:00:00,Cook
2020-10-14 16:30:00,2020-10-14 17:00:00,Eat
2020-10-14 17:00:00,2020-10-14 17:30:00,Eat
2020-10-16 08:00:00,2020-10-16 08:30:00,Wake up
2020-10-16 08:00:00,2020-10-16 08:30:00,Eat
2020-10-16 08:30:00,2020-10-16 09:00:00,Eat
2020-10-16 11:30:00,2020-10-16 12:00:00,Eat
2020-10-16 11:30:00,2020-10-16 12:00:00,Go to bathroom
2020-10-16 12:00:00,2020-10-16 12:30:00,Eat
2020-10-16 12:30:00,2020-10-16 13:00:00,Eat
2020-10-16 14:00:00,2020-10-16 14:30:00,Clean
2020-10-16 16:30:00,2020-10-16 17:00:00,Cook
2020-10-16 17:00:00,2020-10-16 17:30:00,Eat
2020-10-16 17:30:00,2020-10-16 18:00:00,Cook
2020-10-16 18:00:00,2020-10-16 18:30:00,Eat
2020-10-30 15:00:00,2020-10-30 15:30:00,Cook
2020-10-30 15:30:00,2020-10-30 16:00:00,Take medicine
2020-10-30 15:30:00,2020-10-30 16:00:00,Go to bathroom
2020-10-30 15:30:00,2020-10-30 16:00:00,Eat
2020-10-30 17:30:00,2020-10-30 18:00:00,Eat
2020-10-30 18:30:00,2020-10-30 19:00:00,Eat
2020-10-31 08:00:00,2020-10-31 08:30:00,Wake up
2020-10-31 08:30:00,2020-10-31 09:00:00,Eat
2020-10-31 10:00:00,2020-10-31 10:30:00,Go to bathroom
2020-10-31 11:30:00,2020-10-31 12:00:00,Cook
2020-10-31 12:00:00,2020-10-31 12:30:00,Eat
2020-10-31 12:30:00,2020-10-31 13:00:00,Eat
2020-10-31 13:00:00,2020-10-31 13:30:00,Cook
2020-10-31 13:30:00,2020-10-31 14:00:00,Eat
2020-10-31 14:00:00,2020-10-31 14:30:00,Eat
2020-10-31 15:30:00,2020-10-31 16:00:00,Eat
2020-10-31 16:00:00,2020-10-31 16:30:00,Cook
2020-11-02 06:00:00,2020-11-02 06:30:00,Wake up
2020-11-02 06:30:00,2020-11-02 07:00:00,Eat
2020-11-02 07:00:00,2020-11-02 07:30:00,Eat
2020-11-02 07:30:00,2020-11-02 08:00:00,Eat
2020-11-02 09:00:00,2020-11-02 09:30:00,Eat
2020-11-02 11:30:00,2020-11-02 12:00:00,Eat
2020-11-02 11:30:00,2020-11-02 12:00:00,Cook
2020-11-02 14:00:00,2020-11-02 14:30:00,Eat
2020-11-02 14:00:00,2020-11-02 14:30:00,Cook
2020-11-18 16:30:00,2020-11-18 17:00:00,Eat
2020-11-18 16:30:00,2020-11-18 17:00:00,Go to bathroom
2020-11-18 17:00:00,2020-11-18 17:30:00,Clean
2020-11-18 19:30:00,2020-11-18 20:00:00,Eat
2020-11-18 20:00:00,2020-11-18 20:30:00,Take medicine
2020-11-18 21:00:00,2020-11-18 21:30:00,Sleep
2020-11-21 08:30:00,2020-11-21 09:00:00,Wake up
2020-11-21 09:00:00,2020-11-21 09:30:00,Cook
2020-11-21 09:30:00,2020-11-21 10:00:00,Eat
2020-11-21 10:00:00,2020-11-21 10:30:00,Go to bathroom
2020-11-21 10:30:00,2020-11-21 11:00:00,Eat
2020-11-21 11:00:00,2020-11-21 11:30:00,Eat
2020-11-21 14:00:00,2020-11-21 14:30:00,Cook
2020-11-21 14:30:00,2020-11-21 15:00:00,Eat
2020-11-21 15:00:00,2020-11-21 15:30:00,Eat
2020-11-21 16:00:00,2020-11-21 16:30:00,Cook
2020-11-21 16:00:00,2020-11-21 16:30:00,Eat
2020-11-21 16:30:00,2020-11-21 17:00:00,Clean
2020-12-17 09:00:00,2020-12-17 09:30:00,Wake up
2020-12-17 09:30:00,2020-12-17 10:00:00,Eat
2020-12-17 10:00:00,2020-12-17 10:30:00,Eat
2020-12-17 11:30:00,2020-12-17 12:00:00,Eat
2020-12-17 12:00:00,2020-12-17 12:30:00,Eat
2020-12-17 13:00:00,2020-12-17 13:30:00,Eat
2020-12-17 15:00:00,2020-12-17 15:30:00,Eat
2020-12-17 17:30:00,2020-12-17 18:00:00,Eat
2020-12-17 18:00:00,2020-12-17 18:30:00,Eat
2020-12-17 20:30:00,2020-12-17 21:00:00,Sleep
